trace_id,test_id,category,meta_category,success,total_input_tokens,total_output_tokens,total_thinking_tokens,avg_input_tokens_per_step,avg_output_tokens_per_step,avg_thinking_tokens_per_step,total_llm_latency_sec,step_count,turn_count,error,runtime_error_count,tool_error_count,tool_call_count,avg_tool_calls_per_turn,redundant_tool_calls,context_growth_total,avg_context_growth_per_turn,avg_context_growth_per_step,self_corrected_runtime,self_corrected_tool,avg_input_tokens_per_turn,avg_output_tokens_per_turn,avg_thinking_tokens_per_turn,avg_llm_latency_per_turn_sec,avg_llm_latency_per_step_sec,total_cost
017cb59d29f03f65244357cad9aca1de,live_multiple_557-154-3,live_multiple,single_turn,1,1767,99,0,1767.0,99.0,0.0,2.441,1,1,0,0,0,1,1.0,0,1767,1767.0,0.0,0,0,1767.0,99.0,0.0,2.441,2.441,0
0186fe0b9d2df209d9eeede88695bf6d,multi_turn_miss_param_139,multi_turn_miss_param,multi_turn,1,40572,754,0,5796.0,107.71428571428571,0.0,160.559,7,3,0,0,0,4,1.3333333333333333,3,889,444.5,148.16666666666666,0,0,13524.0,251.33333333333334,0.0,53.519666666666666,22.937,0
018757b785b5f0f8d83ac92b00322b3e,multi_turn_long_context_190,multi_turn_long_context,multi_turn,0,55961,898,0,6217.888888888889,99.77777777777777,0.0,499.103,9,5,0,0,2,4,0.8,3,1196,299.0,149.5,0,0,11192.2,179.6,0.0,99.8206,55.45588888888889,0
018bad40376fac1dea5896f56e03482b,live_multiple_237-106-3,live_multiple,single_turn,1,1335,45,0,1335.0,45.0,0.0,2.426,1,1,0,0,0,1,1.0,0,1335,1335.0,0.0,0,0,1335.0,45.0,0.0,2.426,2.426,0
019633b541bbf39df594a5b503e03e19,live_multiple_99-42-3,live_multiple,single_turn,1,2311,31,0,2311.0,31.0,0.0,2.005,1,1,0,0,0,1,1.0,0,2311,2311.0,0.0,0,0,2311.0,31.0,0.0,2.005,2.005,0
019ac3f8424796e0336619c64cb66f13,live_multiple_373-134-18,live_multiple,single_turn,1,1577,60,0,1577.0,60.0,0.0,1.7029999999999998,1,1,0,0,0,1,1.0,0,1577,1577.0,0.0,0,0,1577.0,60.0,0.0,1.7029999999999998,1.7029999999999998,0
01d9793b5358b9ec3e74230f2689baf5,live_irrelevance_636-202-0,live_irrelevance,irrelevance,1,2626,71,0,1313.0,35.5,0.0,4.702,2,1,0,0,0,1,1.0,0,106,106.0,106.0,0,0,2626.0,71.0,0.0,4.702,2.351,0
01dfba57d2f3466e778e0fc2d98c3bf7,live_multiple_148-58-2,live_multiple,single_turn,1,2760,42,0,2760.0,42.0,0.0,2.949,1,1,0,0,0,1,1.0,0,2760,2760.0,0.0,0,0,2760.0,42.0,0.0,2.949,2.949,0
01e8627420ba68b5571e003135d83564,multi_turn_miss_param_148,multi_turn_miss_param,multi_turn,0,61661,583,0,5138.416666666667,48.583333333333336,0.0,189.82399999999998,12,6,0,0,0,6,1.0,5,1008,201.6,91.63636363636364,0,0,10276.833333333334,97.16666666666667,0.0,31.63733333333333,15.818666666666665,0
01ec686b929dc05e75885bb5811e9799,multiple_160,multiple,single_turn,1,1368,49,0,1368.0,49.0,0.0,2.549,1,1,0,0,0,1,1.0,0,1368,1368.0,0.0,0,0,1368.0,49.0,0.0,2.549,2.549,0
01f949cebb1a1e07ba471b9c41a257e7,multi_turn_long_context_17,multi_turn_long_context,multi_turn,0,30448,603,0,5074.666666666667,100.5,0.0,149.37900000000002,6,3,0,0,2,3,1.0,2,614,307.0,122.8,0,0,10149.333333333334,201.0,0.0,49.793000000000006,24.896500000000003,0
024470284cfe4052edf1dfdd151856df,simple_python_313,simple_python,single_turn,1,1006,42,0,1006.0,42.0,0.0,1.9689999999999999,1,1,0,0,0,1,1.0,0,1006,1006.0,0.0,0,0,1006.0,42.0,0.0,1.9689999999999999,1.9689999999999999,0
0244e415bb4f8d4939b4d9f863046938,live_irrelevance_120-9-0,live_irrelevance,irrelevance,1,329,64,0,329.0,64.0,0.0,2.698,1,1,0,0,0,0,0.0,0,329,329.0,0.0,0,0,329.0,64.0,0.0,2.698,2.698,0
02589479c60b554d3f5088ddf40b62ff,live_multiple_347-133-11,live_multiple,single_turn,1,1610,70,0,1610.0,70.0,0.0,1.803,1,1,0,0,0,1,1.0,0,1610,1610.0,0.0,0,0,1610.0,70.0,0.0,1.803,1.803,0
0271eb28f2a4a9110ef14f8e62f5e0f1,live_irrelevance_467-129-2,live_irrelevance,irrelevance,0,1245,80,0,1245.0,80.0,0.0,3.214,1,1,0,0,0,1,1.0,0,1245,1245.0,0.0,0,0,1245.0,80.0,0.0,3.214,3.214,0
027b25727383f9bc45899d50c3084aa0,live_multiple_783-173-5,live_multiple,single_turn,1,1376,46,0,1376.0,46.0,0.0,1.465,1,1,0,0,0,1,1.0,0,1376,1376.0,0.0,0,0,1376.0,46.0,0.0,1.465,1.465,0
028095e13be4132efee63bf04c874713,live_irrelevance_7-0-7,live_irrelevance,irrelevance,1,1469,37,0,1469.0,37.0,0.0,1.677,1,1,0,0,0,0,0.0,0,1469,1469.0,0.0,0,0,1469.0,37.0,0.0,1.677,1.677,0
02957a5f8f1f017e236dc87136638b39,multi_turn_long_context_173,multi_turn_long_context,multi_turn,0,47952,458,0,6850.285714285715,65.42857142857143,0.0,435.03599999999994,7,4,0,0,0,3,0.75,2,2777,925.6666666666666,462.8333333333333,0,0,11988.0,114.5,0.0,108.75899999999999,62.14799999999999,0
029d0225e915723ce9f904593ddaafbd,live_multiple_152-58-6,live_multiple,single_turn,1,2781,70,0,2781.0,70.0,0.0,3.659,1,1,0,0,0,1,1.0,0,2781,2781.0,0.0,0,0,2781.0,70.0,0.0,3.659,3.659,0
02b395d5c5d12dd0624a3596f206e6ad,simple_python_84,simple_python,single_turn,1,1028,43,0,1028.0,43.0,0.0,2.201,1,1,0,0,0,1,1.0,0,1028,1028.0,0.0,0,0,1028.0,43.0,0.0,2.201,2.201,0
02c66f2570116568458890803a49cc5b,live_multiple_992-223-0,live_multiple,single_turn,1,1375,36,0,1375.0,36.0,0.0,2.296,1,1,0,0,0,1,1.0,0,1375,1375.0,0.0,0,0,1375.0,36.0,0.0,2.296,2.296,0
02ca001aa980528eb02fef17c62420ca,multi_turn_base_40,multi_turn_base,multi_turn,0,40295,231,0,5036.875,28.875,0.0,67.057,8,4,0,0,2,4,1.0,3,490,163.33333333333334,70.0,0,0,10073.75,57.75,0.0,16.76425,8.382125,0
02eec0e144daf2ac43d7b8ec4318ca51,multi_turn_miss_param_15,multi_turn_miss_param,multi_turn,0,69777,497,0,5814.75,41.416666666666664,0.0,231.89599999999996,12,6,0,0,2,6,1.0,5,881,176.2,80.0909090909091,0,0,11629.5,82.83333333333333,0.0,38.649333333333324,19.324666666666662,0
0314332d6897e21a69202977f7937187,multi_turn_miss_param_118,multi_turn_miss_param,multi_turn,1,41110,481,0,3737.2727272727275,43.72727272727273,0.0,190.04800000000003,11,6,0,0,0,5,0.8333333333333334,4,819,163.8,81.9,0,0,6851.666666666667,80.16666666666667,0.0,31.67466666666667,17.277090909090912,0
032126d859901cb9de460b3f9f66cbd2,multi_turn_base_146,multi_turn_base,multi_turn,0,29029,446,0,3628.625,55.75,0.0,142.95499999999998,8,4,0,0,0,4,1.0,3,622,207.33333333333334,88.85714285714286,0,0,7257.25,111.5,0.0,35.738749999999996,17.869374999999998,0
034403318db74895fabfb8cc341eca3a,live_multiple_31-10-1,live_multiple,single_turn,1,1538,40,0,1538.0,40.0,0.0,2.243,1,1,0,0,0,1,1.0,0,1538,1538.0,0.0,0,0,1538.0,40.0,0.0,2.243,2.243,0
03445bda4422486b8fd2602da030b249,live_irrelevance_730-245-0,live_irrelevance,irrelevance,1,2704,33,0,1352.0,16.5,0.0,4.167999999999999,2,1,0,0,0,1,1.0,0,134,134.0,134.0,0,0,2704.0,33.0,0.0,4.167999999999999,2.0839999999999996,0
03451973176c0ea5cb6536ae41a42d49,live_multiple_427-141-16,live_multiple,single_turn,0,1647,64,0,1647.0,64.0,0.0,2.652,1,1,0,0,0,1,1.0,0,1647,1647.0,0.0,0,0,1647.0,64.0,0.0,2.652,2.652,0
03602a1de93e1b6b61e8178bc6c61e63,live_irrelevance_708-232-0,live_irrelevance,irrelevance,1,990,1,0,990.0,1.0,0.0,0.972,1,1,0,0,0,0,0.0,0,990,990.0,0.0,0,0,990.0,1.0,0.0,0.972,0.972,0
036616fa1d2bba3b1bdcf14b58560279,multi_turn_long_context_120,multi_turn_long_context,multi_turn,0,30102,516,0,4300.285714285715,73.71428571428571,0.0,416.832,7,3,0,0,1,4,1.3333333333333333,3,2126,1063.0,354.3333333333333,0,0,10034.0,172.0,0.0,138.944,59.54742857142857,0
03742d04d1530970c16e2ea5778b05b2,live_irrelevance_321-76-19,live_irrelevance,irrelevance,1,1449,1291,0,1449.0,1291.0,0.0,41.776,1,1,0,0,0,0,0.0,0,1449,1449.0,0.0,0,0,1449.0,1291.0,0.0,41.776,41.776,0
039789af50e961f049fd150a1ab8047a,simple_java_32,simple_java,single_turn,0,1108,66,0,1108.0,66.0,0.0,2.8890000000000002,1,1,0,0,0,1,1.0,0,1108,1108.0,0.0,0,0,1108.0,66.0,0.0,2.8890000000000002,2.8890000000000002,0
03aa52aa69c80cbde596ecc0fdf61930,simple_javascript_25,simple_javascript,single_turn,0,1089,41,0,1089.0,41.0,0.0,2.169,1,1,0,0,0,1,1.0,0,1089,1089.0,0.0,0,0,1089.0,41.0,0.0,2.169,2.169,0
03da77cd198a5bd97125d3a9f00d8aee,multiple_65,multiple,single_turn,1,1182,45,0,1182.0,45.0,0.0,2.415,1,1,0,0,0,1,1.0,0,1182,1182.0,0.0,0,0,1182.0,45.0,0.0,2.415,2.415,0
03e4d3867808d8cfd353c457972f070c,live_simple_9-3-5,live_simple,single_turn,0,1046,41,0,1046.0,41.0,0.0,1.6219999999999999,1,1,0,0,0,1,1.0,0,1046,1046.0,0.0,0,0,1046.0,41.0,0.0,1.6219999999999999,1.6219999999999999,0
03f2bbe98218f5bdb489d0b959fd1a2a,multi_turn_miss_param_177,multi_turn_miss_param,multi_turn,0,34583,289,0,5763.833333333333,48.166666666666664,0.0,103.447,6,3,0,0,2,3,1.0,2,407,203.5,81.4,0,0,11527.666666666666,96.33333333333333,0.0,34.48233333333334,17.24116666666667,0
03f38bc8c5eb38dd3cb177bb4ab9c971,simple_python_231,simple_python,single_turn,1,1073,75,0,1073.0,75.0,0.0,3.069,1,1,0,0,0,1,1.0,0,1073,1073.0,0.0,0,0,1073.0,75.0,0.0,3.069,3.069,0
04364f06ba20be5b898d2dee091d38cf,live_irrelevance_28-2-16,live_irrelevance,irrelevance,1,1053,25,0,1053.0,25.0,0.0,1.216,1,1,0,0,0,0,0.0,0,1053,1053.0,0.0,0,0,1053.0,25.0,0.0,1.216,1.216,0
047956a7d9c5397795553ace3aa75c28,live_multiple_807-175-13,live_multiple,single_turn,1,2098,57,0,2098.0,57.0,0.0,1.4889999999999999,1,1,0,0,0,1,1.0,0,2098,2098.0,0.0,0,0,2098.0,57.0,0.0,1.4889999999999999,1.4889999999999999,0
0480e23fa4e1c5d5fd3bce2cc7e4386b,multi_turn_miss_param_8,multi_turn_miss_param,multi_turn,0,62030,689,0,6203.0,68.9,0.0,227.18,10,5,0,0,0,5,1.0,4,1059,264.75,117.66666666666667,0,0,12406.0,137.8,0.0,45.436,22.718,0
048a52f1c4c214b2e44732622fc61278,multi_turn_long_context_80,multi_turn_long_context,multi_turn,0,91436,505,0,9143.6,50.5,0.0,468.07,10,5,0,0,2,5,1.0,4,3579,894.75,397.6666666666667,0,0,18287.2,101.0,0.0,93.614,46.807,0
04900bf8b9236854c0e0acf49726d39d,simple_python_143,simple_python,single_turn,1,1014,51,0,1014.0,51.0,0.0,2.129,1,1,0,0,0,1,1.0,0,1014,1014.0,0.0,0,0,1014.0,51.0,0.0,2.129,2.129,0
04a03d70b2ebdb8fdee2f0851a4c9d86,live_irrelevance_18-2-6,live_irrelevance,irrelevance,1,1067,46,0,1067.0,46.0,0.0,1.7189999999999999,1,1,0,0,0,0,0.0,0,1067,1067.0,0.0,0,0,1067.0,46.0,0.0,1.7189999999999999,1.7189999999999999,0
04a4bb7e3775d0f0ab1b00ed11eb9bd2,live_multiple_192-86-0,live_multiple,single_turn,1,1523,66,0,1523.0,66.0,0.0,3.61,1,1,0,0,0,1,1.0,0,1523,1523.0,0.0,0,0,1523.0,66.0,0.0,3.61,3.61,0
04af6f562c4a338b8dfc55801442a702,multi_turn_long_context_160,multi_turn_long_context,multi_turn,0,48444,411,0,6920.571428571428,58.714285714285715,0.0,486.043,7,3,0,0,0,4,1.3333333333333333,3,2802,1401.0,467.0,0,0,16148.0,137.0,0.0,162.01433333333333,69.43471428571429,0
04f419c88c3a68e4b7493c3be9c83e35,live_irrelevance_197-32-10,live_irrelevance,irrelevance,1,1037,50,0,1037.0,50.0,0.0,2.8209999999999997,1,1,0,0,0,0,0.0,0,1037,1037.0,0.0,0,0,1037.0,50.0,0.0,2.8209999999999997,2.8209999999999997,0
050283b132f235610c06fb2f4a5bd247,simple_javascript_11,simple_javascript,single_turn,0,1112,107,0,1112.0,107.0,0.0,3.923,1,1,0,0,0,1,1.0,0,1112,1112.0,0.0,0,0,1112.0,107.0,0.0,3.923,3.923,0
05114eec5be406a8cf8f16022be1db12,irrelevance_218,irrelevance,irrelevance,0,1017,45,0,1017.0,45.0,0.0,2.084,1,1,0,0,0,1,1.0,0,1017,1017.0,0.0,0,0,1017.0,45.0,0.0,2.084,2.084,0
051ad5691f7fed07958f43d9368faa15,live_simple_90-51-0,live_simple,single_turn,1,1073,35,0,1073.0,35.0,0.0,1.8399999999999999,1,1,0,0,0,1,1.0,0,1073,1073.0,0.0,0,0,1073.0,35.0,0.0,1.8399999999999999,1.8399999999999999,0
051ad81389bacaae87878f2b33f01f78,live_simple_247-129-0,live_simple,single_turn,1,964,35,0,964.0,35.0,0.0,1.9569999999999999,1,1,0,0,0,1,1.0,0,964,964.0,0.0,0,0,964.0,35.0,0.0,1.9569999999999999,1.9569999999999999,0
0524ef3acb3a120b59a3a53f0381c236,multi_turn_miss_param_5,multi_turn_miss_param,multi_turn,0,63344,846,0,6334.4,84.6,0.0,237.44800000000004,10,5,0,0,1,5,1.0,4,1127,281.75,125.22222222222223,0,0,12668.8,169.2,0.0,47.48960000000001,23.744800000000005,0
052cb665b3d8f2ea052df93848d3012b,live_simple_243-126-1,live_simple,single_turn,1,1007,29,0,1007.0,29.0,0.0,1.585,1,1,0,0,0,1,1.0,0,1007,1007.0,0.0,0,0,1007.0,29.0,0.0,1.585,1.585,0
05471476f11817c896b7a791c9739162,live_multiple_494-148-4,live_multiple,single_turn,1,1599,60,0,1599.0,60.0,0.0,1.876,1,1,0,0,0,1,1.0,0,1599,1599.0,0.0,0,0,1599.0,60.0,0.0,1.876,1.876,0
054f67a10ac49329843cbf69da1d57cb,live_multiple_915-191-3,live_multiple,single_turn,1,1765,68,0,1765.0,68.0,0.0,2.46,1,1,0,0,0,1,1.0,0,1765,1765.0,0.0,0,0,1765.0,68.0,0.0,2.46,2.46,0
055446da28a3223143facc532785d0fd,live_multiple_0-0-0,live_multiple,single_turn,0,1353,74,0,1353.0,74.0,0.0,3.664,1,1,0,0,0,1,1.0,0,1353,1353.0,0.0,0,0,1353.0,74.0,0.0,3.664,3.664,0
05683e295b25748b7e23744154e97c15,simple_javascript_31,simple_javascript,single_turn,1,1040,43,0,1040.0,43.0,0.0,2.239,1,1,0,0,0,1,1.0,0,1040,1040.0,0.0,0,0,1040.0,43.0,0.0,2.239,2.239,0
0573bfbbe70b08d9f1e928a4dbfbbb1f,live_multiple_1045-272-0,live_multiple,single_turn,0,1475,52,0,1475.0,52.0,0.0,2.656,1,1,0,0,0,1,1.0,0,1475,1475.0,0.0,0,0,1475.0,52.0,0.0,2.656,2.656,0
058a402ff8a1a599381de5cf1002285a,live_multiple_831-178-6,live_multiple,single_turn,1,1563,57,0,1563.0,57.0,0.0,1.621,1,1,0,0,0,1,1.0,0,1563,1563.0,0.0,0,0,1563.0,57.0,0.0,1.621,1.621,0
05b069b577c56990feab5d76756d0b67,live_irrelevance_617-195-5,live_irrelevance,irrelevance,1,1915,62,0,1915.0,62.0,0.0,2.983,1,1,0,0,0,0,0.0,0,1915,1915.0,0.0,0,0,1915.0,62.0,0.0,2.983,2.983,0
05d0139c2f000561346f1cbc940a5df7,live_multiple_398-139-2,live_multiple,single_turn,1,1496,62,0,1496.0,62.0,0.0,2.319,1,1,0,0,0,1,1.0,0,1496,1496.0,0.0,0,0,1496.0,62.0,0.0,2.319,2.319,0
05d50f076f1cfbf54ddbde295c332f3b,simple_python_309,simple_python,single_turn,1,1025,53,0,1025.0,53.0,0.0,2.116,1,1,0,0,0,1,1.0,0,1025,1025.0,0.0,0,0,1025.0,53.0,0.0,2.116,2.116,0
05ecb54973e183632902ec1088fee1f1,live_irrelevance_599-193-1,live_irrelevance,irrelevance,1,1617,114,0,1617.0,114.0,0.0,4.692,1,1,0,0,0,0,0.0,0,1617,1617.0,0.0,0,0,1617.0,114.0,0.0,4.692,4.692,0
05ecc87a9d424d531bd16b990e92d09e,live_multiple_340-133-4,live_multiple,single_turn,1,1591,60,0,1591.0,60.0,0.0,1.637,1,1,0,0,0,1,1.0,0,1591,1591.0,0.0,0,0,1591.0,60.0,0.0,1.637,1.637,0
060cd80869378e180af631e9a780653f,live_multiple_41-16-0,live_multiple,single_turn,1,1146,34,0,1146.0,34.0,0.0,3.407,1,1,0,0,0,1,1.0,0,1146,1146.0,0.0,0,0,1146.0,34.0,0.0,3.407,3.407,0
0629130c68c8b51d3c6fc6bf10f6c1a3,multi_turn_miss_param_120,multi_turn_miss_param,multi_turn,1,41882,831,0,3807.4545454545455,75.54545454545455,0.0,219.498,11,4,0,0,0,7,1.75,6,901,300.3333333333333,90.1,0,0,10470.5,207.75,0.0,54.8745,19.954363636363635,0
063568b7ac2546faddb418a6d8cde931,live_multiple_788-174-2,live_multiple,single_turn,1,1319,62,0,1319.0,62.0,0.0,1.669,1,1,0,0,0,1,1.0,0,1319,1319.0,0.0,0,0,1319.0,62.0,0.0,1.669,1.669,0
064e6ea550a187c39fe4571fe76688d7,live_irrelevance_699-228-0,live_irrelevance,irrelevance,0,1092,61,0,1092.0,61.0,0.0,4.501,1,1,0,0,0,1,1.0,0,1092,1092.0,0.0,0,0,1092.0,61.0,0.0,4.501,4.501,0
06609aee3f0f4246fb4b7ac3cb59cfc7,live_multiple_899-185-9,live_multiple,single_turn,1,1825,56,0,1825.0,56.0,0.0,1.766,1,1,0,0,0,1,1.0,0,1825,1825.0,0.0,0,0,1825.0,56.0,0.0,1.766,1.766,0
066d0b6925e82ba0ed3759d92b512e12,live_simple_253-135-0,live_simple,single_turn,0,1057,54,0,1057.0,54.0,0.0,2.332,1,1,0,0,0,1,1.0,0,1057,1057.0,0.0,0,0,1057.0,54.0,0.0,2.332,2.332,0
06922cb101ef7611423d3275300bc27a,irrelevance_21,irrelevance,irrelevance,0,1053,75,0,1053.0,75.0,0.0,3.041,1,1,0,0,0,1,1.0,0,1053,1053.0,0.0,0,0,1053.0,75.0,0.0,3.041,3.041,0
06a0bd95ab49dd657e803695c05de725,simple_python_353,simple_python,single_turn,1,1034,43,0,1034.0,43.0,0.0,2.019,1,1,0,0,0,1,1.0,0,1034,1034.0,0.0,0,0,1034.0,43.0,0.0,2.019,2.019,0
06aa0e5c6e7909c65780cd2b45da0224,live_multiple_979-215-3,live_multiple,single_turn,1,1848,60,0,1848.0,60.0,0.0,3.635,1,1,0,0,0,1,1.0,0,1848,1848.0,0.0,0,0,1848.0,60.0,0.0,3.635,3.635,0
06c671db08dbcf89b20cf2bf3fe77110,multi_turn_base_73,multi_turn_base,multi_turn,0,39781,839,0,4972.625,104.875,0.0,130.05700000000002,8,3,0,0,3,5,1.6666666666666667,4,930,465.0,132.85714285714286,0,0,13260.333333333334,279.6666666666667,0.0,43.35233333333334,16.257125000000002,0
06d1a6eae6958c04f22defaf8cc1a3d4,live_irrelevance_45-2-33,live_irrelevance,irrelevance,1,1067,45,0,1067.0,45.0,0.0,1.685,1,1,0,0,0,0,0.0,0,1067,1067.0,0.0,0,0,1067.0,45.0,0.0,1.685,1.685,0
06df03fa09b054abeeef84e2c1ea6fcf,live_irrelevance_29-2-17,live_irrelevance,irrelevance,1,1047,35,0,1047.0,35.0,0.0,1.427,1,1,0,0,0,0,0.0,0,1047,1047.0,0.0,0,0,1047.0,35.0,0.0,1.427,1.427,0
06e957745420fa6b029bc2dd555de762,multi_turn_long_context_32,multi_turn_long_context,multi_turn,0,24923,808,0,6230.75,202.0,0.0,136.757,4,2,0,0,1,2,1.0,1,1446,1446.0,482.0,0,0,12461.5,404.0,0.0,68.3785,34.18925,0
06ec267dc38cd7bc88f4d4a918c08e9a,multi_turn_base_11,multi_turn_base,multi_turn,0,28795,515,0,5759.0,103.0,0.0,55.471000000000004,5,2,0,0,0,3,1.5,2,324,324.0,81.0,0,0,14397.5,257.5,0.0,27.735500000000002,11.0942,0
06f49482497b0fae977300b2ba98078e,multiple_129,multiple,single_turn,1,1220,74,0,1220.0,74.0,0.0,3.428,1,1,0,0,0,1,1.0,0,1220,1220.0,0.0,0,0,1220.0,74.0,0.0,3.428,3.428,0
071b96dee3349b519fd1a0e396bcf895,multi_turn_miss_func_167,multi_turn_miss_func,multi_turn,0,62678,901,0,4821.384615384615,69.3076923076923,0.0,301.485,13,6,0,0,2,7,1.1666666666666667,6,1486,297.2,123.83333333333333,0,0,10446.333333333334,150.16666666666666,0.0,50.2475,23.191153846153846,0
07244a1dccc8d2f537f662ea3530268b,live_irrelevance_171-25-0,live_irrelevance,irrelevance,1,2723,110,0,1361.5,55.0,0.0,5.355,2,1,0,0,0,1,1.0,0,161,161.0,161.0,0,0,2723.0,110.0,0.0,5.355,2.6775,0
072c9cce65b0244aab3d716d017e13f7,live_irrelevance_265-57-0,live_irrelevance,irrelevance,1,3596,43,0,1798.0,21.5,0.0,3.488,2,1,0,0,0,1,1.0,0,148,148.0,148.0,0,0,3596.0,43.0,0.0,3.488,1.744,0
0734e3155ba734599b3752b9161483c9,live_multiple_195-87-2,live_multiple,single_turn,0,1217,39,0,1217.0,39.0,0.0,2.543,1,1,0,0,0,1,1.0,0,1217,1217.0,0.0,0,0,1217.0,39.0,0.0,2.543,2.543,0
07394fe003dbcc43f0fd73f989fea3b5,multi_turn_miss_param_193,multi_turn_miss_param,multi_turn,1,55074,698,0,6119.333333333333,77.55555555555556,0.0,109.504,9,5,0,0,0,4,0.8,3,1050,262.5,131.25,0,0,11014.8,139.6,0.0,21.9008,12.167111111111112,0
