trace_id,test_id,category,success,total_input_tokens,total_output_tokens,total_thinking_tokens,avg_input_tokens_per_step,avg_output_tokens_per_step,avg_thinking_tokens_per_step,total_llm_latency_sec,step_count,turn_count,error,runtime_error_count,tool_error_count,tool_call_count,avg_tool_calls_per_turn,redundant_tool_calls,context_growth_total,avg_context_growth_per_turn,avg_context_growth_per_step,self_corrected_runtime,self_corrected_tool,avg_input_tokens_per_turn,avg_output_tokens_per_turn,avg_thinking_tokens_per_turn,avg_llm_latency_per_turn_sec,avg_llm_latency_per_step_sec,total_cost
179edf7cc2c7cdb8dc10ab81210551b8,multi_turn_miss_param_125,multi_turn_miss_param,0,169613,1128,3648,9422.944444444445,62.666666666666664,202.66666666666666,63.708000000000006,18,6,0,0,0,12,2.0,4,1278,255.6,75.17647058823529,0,0,28268.833333333332,188.0,608.0,10.618,3.5393333333333334,0.051955249999999994
181c6a1d09cd28e5c15ba1cfe8b4d715,multi_turn_miss_param_189,multi_turn_miss_param,1,193837,922,6144,12922.466666666667,61.46666666666667,409.6,97.02699999999999,15,4,0,0,0,12,3.0,3,1390,463.3333333333333,99.28571428571429,0,0,48459.25,230.5,1536.0,24.256749999999997,6.468466666666666,0.06259125
197d1d24dbd156b4f570634398a19708,multi_turn_miss_param_181,multi_turn_miss_param,0,318800,5009,4672,10993.103448275862,172.72413793103448,161.10344827586206,126.33800000000002,29,6,1,0,0,21,3.5,10,2280,456.0,87.6923076923077,0,0,53133.333333333336,834.8333333333334,778.6666666666666,21.05633333333334,4.3564827586206905,0.099062
19ef0fc5a61d58a414af50b437fc59e4,multi_turn_miss_param_193,multi_turn_miss_param,0,237405,1069,7872,11305.0,50.904761904761905,374.85714285714283,118.38199999999996,21,1,0,0,0,21,21.0,19,1605,1605.0,80.25,0,0,237405.0,1069.0,7872.0,118.38199999999996,5.637238095238094,0.07723324999999999
1cfbd36041b13f8855eda1f5a4d5cefb,multi_turn_miss_param_154,multi_turn_miss_param,0,232185,1099,18304,11056.42857142857,52.333333333333336,871.6190476190476,214.999,21,1,0,0,0,21,21.0,20,1846,1846.0,92.3,0,0,232185.0,1099.0,18304.0,214.999,10.238047619047618,0.09685225
1dc5a7ade2f932ff095e1767ccfbcf9f,multi_turn_miss_func_147,multi_turn_miss_func,0,220240,692,21568,2097.5238095238096,6.59047619047619,205.40952380952382,251.53299999999993,105,1,0,0,0,23,23.0,17,1171,1171.0,58.55,0,0,220240.0,692.0,21568.0,251.53299999999993,2.39555238095238,0.09958
1f1a3b105fecd1641bd9b52cfbe1de43,multi_turn_miss_func_178,multi_turn_miss_func,0,346470,1701,17344,3066.1061946902655,15.053097345132743,153.4867256637168,252.98699999999977,113,4,0,0,0,29,7.25,21,2295,765.0,76.5,0,0,86617.5,425.25,4336.0,63.24674999999994,2.2388230088495553,0.1247075
1fe7f2fb8aff5d8b409d1771cb575b73,multi_turn_miss_param_136,multi_turn_miss_param,1,244910,1737,5952,11132.272727272728,78.95454545454545,270.54545454545456,114.98400000000001,22,5,0,0,0,24,4.8,18,1728,432.0,82.28571428571429,0,0,48982.0,347.4,1190.4,22.9968,5.226545454545455,0.0766055
208f91c80d2dfbbf3c67a68c8a9533cc,multi_turn_miss_param_148,multi_turn_miss_param,0,181134,499,3328,9533.368421052632,26.263157894736842,175.1578947368421,59.721999999999994,19,6,0,0,0,13,2.1666666666666665,7,1317,263.4,73.16666666666667,0,0,30189.0,83.16666666666667,554.6666666666666,9.953666666666665,3.1432631578947365,0.0529375
223facb836c5d5fa5283c404e0c9260d,multi_turn_miss_param_180,multi_turn_miss_param,0,260432,973,4608,11323.130434782608,42.30434782608695,200.34782608695653,89.84500000000001,23,7,0,0,0,18,2.5714285714285716,6,1734,289.0,78.81818181818181,0,0,37204.57142857143,139.0,658.2857142857143,12.835000000000003,3.9063043478260875,0.07627
24d216a66f5c73ce0dbc7513d7e0f039,multi_turn_miss_param_198,multi_turn_miss_param,0,138263,348,4672,12569.363636363636,31.636363636363637,424.72727272727275,64.119,11,2,0,0,0,9,4.5,1,787,787.0,78.7,0,0,69131.5,174.0,2336.0,32.0595,5.829,0.04460575
277ce75ecf5c27381cef2a7a6b771043,multi_turn_miss_param_124,multi_turn_miss_param,0,241695,640,6528,10986.136363636364,29.09090909090909,296.72727272727275,100.38499999999999,22,4,0,0,0,18,4.5,10,1449,483.0,69.0,0,0,60423.75,160.0,1632.0,25.096249999999998,4.562954545454545,0.07475975
299336985b69374fee82f68586a953ba,multi_turn_miss_param_149,multi_turn_miss_param,0,135152,345,2944,9010.133333333333,23.0,196.26666666666668,52.018000000000015,15,6,0,0,0,13,2.1666666666666665,6,895,179.0,63.92857142857143,0,0,22525.333333333332,57.5,490.6666666666667,8.66966666666667,3.4678666666666675,0.040366
29c4ada1440e1f06ce94a45e5d8cada1,multi_turn_miss_param_127,multi_turn_miss_param,1,118462,667,3648,6581.222222222223,37.05555555555556,202.66666666666666,67.39999999999999,18,5,0,0,0,15,3.0,9,1216,304.0,71.52941176470588,0,0,23692.4,133.4,729.6,13.479999999999999,3.744444444444444,0.0382455
29e0ff64e2f69c9acbf69519c653a1de,multi_turn_miss_param_150,multi_turn_miss_param,1,111527,445,9408,7966.214285714285,31.785714285714285,672.0,112.98399999999998,14,3,0,0,0,12,4.0,7,667,333.5,51.30769230769231,0,0,37175.666666666664,148.33333333333334,3136.0,37.661333333333324,8.070285714285713,0.04758775
2ca72784ca3accbc20f1eff2e8e8dd4c,multi_turn_miss_param_131,multi_turn_miss_param,0,460076,4984,10624,10001.652173913044,108.34782608695652,230.95652173913044,230.87800000000001,46,8,1,0,0,45,5.625,32,2952,421.7142857142857,67.0909090909091,0,0,57509.5,623.0,1328.0,28.859750000000002,5.01908695652174,0.146235
2ec5b2679b42261e412aebdf5b55dde3,multi_turn_miss_param_55,multi_turn_miss_param,1,379944,1958,7552,3485.7247706422017,17.96330275229358,69.28440366972477,158.416,109,6,1,0,0,23,3.8333333333333335,13,3754,750.8,134.07142857142858,0,0,63324.0,326.3333333333333,1258.6666666666667,26.402666666666665,1.4533577981651375,0.114006
2f04e5e14f83c31abc2f078e551658fd,multi_turn_miss_param_143,multi_turn_miss_param,0,144116,474,3840,9007.25,29.625,240.0,57.928,16,5,0,0,0,14,2.8,3,1133,283.25,75.53333333333333,0,0,28823.2,94.8,768.0,11.5856,3.6205,0.044656999999999995
30a776c8fae7ce0e8fc20f4f056354d6,multi_turn_miss_func_189,multi_turn_miss_func,0,265310,2305,21696,2526.7619047619046,21.952380952380953,206.62857142857143,257.5019999999997,105,1,0,0,0,38,38.0,33,2981,2981.0,149.05,0,0,265310.0,2305.0,21696.0,257.5019999999997,2.4523999999999972,0.1143295
3318efb15c7212c106e84c9478b0f181,multi_turn_miss_param_130,multi_turn_miss_param,0,81166,219,1856,6243.538461538462,16.846153846153847,142.76923076923077,37.19100000000001,13,6,0,0,0,7,1.1666666666666667,1,627,125.4,52.25,0,0,13527.666666666666,36.5,309.3333333333333,6.198500000000002,2.8608461538461545,0.0244415
368034e3cd171cff9b808c2e29f1a007,multi_turn_miss_param_87,multi_turn_miss_param,0,183994,1136,6528,1877.4897959183672,11.591836734693878,66.61224489795919,116.40299999999999,98,1,0,0,0,21,21.0,20,1890,1890.0,94.5,0,0,183994.0,1136.0,6528.0,116.40299999999999,1.1877857142857142,0.06132649999999999
394bc8bf767b44bc9fce3016c908776d,multi_turn_miss_param_160,multi_turn_miss_param,0,153998,1197,4096,11846.0,92.07692307692308,315.0769230769231,70.85100000000001,13,4,0,0,0,30,7.5,23,2176,725.3333333333334,181.33333333333334,0,0,38499.5,299.25,1024.0,17.712750000000003,5.450076923076924,0.0490855
396cb269913a8dfec481f72d43aa6641,multi_turn_miss_param_174,multi_turn_miss_param,0,274467,1108,9728,13069.857142857143,52.76190476190476,463.23809523809524,149.475,21,1,0,0,0,28,28.0,21,1780,1780.0,89.0,0,0,274467.0,1108.0,9728.0,149.475,7.117857142857143,0.09028874999999999
3a9fc6e1c0e38b21312001a7813dbf70,multi_turn_miss_param_112,multi_turn_miss_param,1,285170,917,8832,2823.4653465346537,9.07920792079208,87.44554455445545,140.25099999999998,101,5,0,0,0,28,5.6,22,2011,502.75,83.79166666666667,0,0,57034.0,183.4,1766.4,28.050199999999997,1.3886237623762374,0.0907905
3d3314e5b41c2fa06dcf6596facb358b,multi_turn_miss_param_64,multi_turn_miss_param,1,98376,226,2816,983.76,2.26,28.16,74.02799999999999,100,3,1,0,0,9,3.0,3,602,301.0,54.72727272727273,0,0,32792.0,75.33333333333333,938.6666666666666,24.676,0.7402799999999999,0.030677999999999997
3d52ecea2bbcec3de2c79d2ee3544173,multi_turn_miss_param_100,multi_turn_miss_param,1,70193,339,5632,806.816091954023,3.896551724137931,64.73563218390805,108.195,87,3,1,0,0,11,3.6666666666666665,6,828,414.0,82.8,0,0,23397.666666666668,113.0,1877.3333333333333,36.065,1.2436206896551723,0.02949025
3d868120c99a666a7a02098e102771a0,multi_turn_miss_param_138,multi_turn_miss_param,1,212061,3289,2688,9220.04347826087,143.0,116.8695652173913,91.48799999999999,23,6,0,0,0,17,2.8333333333333335,8,1393,278.6,63.31818181818182,0,0,35343.5,548.1666666666666,448.0,15.247999999999998,3.977739130434782,0.06496924999999999
3f83baf3ba392b9063bc99401f3959d9,multi_turn_miss_param_107,multi_turn_miss_param,0,105157,1789,5312,1106.9157894736843,18.83157894736842,55.915789473684214,114.62399999999998,95,6,1,0,0,11,1.8333333333333333,4,1273,254.6,84.86666666666666,0,0,17526.166666666668,298.1666666666667,885.3333333333334,19.103999999999996,1.2065684210526313,0.04049125
40812807539fb8ef6e4838e577ce23c6,multi_turn_miss_param_132,multi_turn_miss_param,1,75898,395,3904,6324.833333333333,32.916666666666664,325.3333333333333,52.03,12,3,0,0,0,12,4.0,7,858,429.0,78.0,0,0,25299.333333333332,131.66666666666666,1301.3333333333333,17.343333333333334,4.335833333333333,0.027572499999999996
49cd9d8164a27c65ec5c5bb8f9ae5738,multi_turn_miss_param_65,multi_turn_miss_param,0,304986,2321,10368,3019.6633663366338,22.980198019801982,102.65346534653466,144.907,101,1,0,0,0,22,22.0,20,4192,4192.0,209.6,0,0,304986.0,2321.0,10368.0,144.907,1.4347227722772278,0.10162449999999999
4e27651c8bc4dec2a8ff7d0f15cc0094,multi_turn_miss_param_178,multi_turn_miss_param,0,166539,424,2112,11102.6,28.266666666666666,140.8,48.852999999999994,15,6,0,0,0,9,1.5,1,878,175.6,62.714285714285715,0,0,27756.5,70.66666666666667,352.0,8.142166666666666,3.2568666666666664,0.04670675
4eef807b9866413092a3462ff2c0829e,multi_turn_miss_param_97,multi_turn_miss_param,1,268079,685,3648,2602.7087378640776,6.650485436893204,35.41747572815534,80.286,103,7,0,0,0,18,2.5714285714285716,7,1341,223.5,58.30434782608695,0,0,38297.0,97.85714285714286,521.1428571428571,11.46942857142857,0.7794757281553398,0.07568575
4f30519e5766e1d4724efb54db9f7998,multi_turn_miss_param_79,multi_turn_miss_param,1,98674,417,2368,1038.6736842105263,4.389473684210526,24.926315789473684,80.15199999999999,95,4,1,0,0,8,2.0,3,696,232.0,63.27272727272727,0,0,24668.5,104.25,592.0,20.037999999999997,0.8437052631578946,0.0302385
544f920b92b9197e13ecb980298e105e,multi_turn_miss_param_145,multi_turn_miss_param,1,145552,622,4416,9097.0,38.875,276.0,69.531,16,6,0,0,0,15,2.5,6,1173,234.6,78.2,0,0,24258.666666666668,103.66666666666667,736.0,11.588500000000002,4.3456875,0.046464
558b2da4e73f15d74a4fdce2619c9098,multi_turn_miss_param_117,multi_turn_miss_param,1,126349,349,2880,1316.1354166666667,3.6354166666666665,30.0,64.12200000000001,96,7,0,0,0,13,1.8571428571428572,6,909,151.5,47.8421052631579,0,0,18049.85714285714,49.857142857142854,411.42857142857144,9.160285714285717,0.6679375000000002,0.038045249999999996
5b397ca40d457fcd912f9298dc41edef,multi_turn_miss_param_152,multi_turn_miss_param,1,190274,932,8320,11192.588235294117,54.8235294117647,489.4117647058824,124.634,17,4,0,0,0,13,3.25,6,1183,394.3333333333333,73.9375,0,0,47568.5,233.0,2080.0,31.1585,7.331411764705883,0.0660725
5fce1c2c8836d759834632be772e4e95,multi_turn_miss_param_114,multi_turn_miss_param,1,170360,878,1856,1756.2886597938145,9.051546391752577,19.1340206185567,85.59200000000001,97,6,1,0,0,14,2.3333333333333335,7,961,192.2,53.388888888888886,0,0,28393.333333333332,146.33333333333334,309.3333333333333,14.265333333333336,0.8823917525773197,0.048058
60019a87652dd365d4f737879fbdce21,multi_turn_miss_param_141,multi_turn_miss_param,1,200015,2194,3520,9091.59090909091,99.72727272727273,160.0,78.84100000000001,22,6,0,0,0,16,2.6666666666666665,8,1266,253.2,60.285714285714285,0,0,33335.833333333336,365.6666666666667,586.6666666666666,13.140166666666667,3.5836818181818186,0.06143174999999999
61148bbba8e5512d483293efcf9a8d94,multi_turn_miss_param_73,multi_turn_miss_param,0,190120,1032,3968,1863.921568627451,10.117647058823529,38.90196078431372,106.043,102,4,1,0,0,20,5.0,11,1431,477.0,68.14285714285714,0,0,47530.0,258.0,992.0,26.51075,1.0396372549019608,0.05753
622665f0c6910b02ccbdd58912194397,multi_turn_miss_param_157,multi_turn_miss_param,1,176717,1001,6016,12622.642857142857,71.5,429.7142857142857,93.45500000000001,14,4,0,0,0,10,2.5,7,1221,407.0,93.92307692307692,0,0,44179.25,250.25,1504.0,23.363750000000003,6.675357142857144,0.058213249999999994
626c28a33c92a61d0e7f79368eb4bc8d,multi_turn_miss_param_134,multi_turn_miss_param,1,138903,1032,4288,10684.846153846154,79.38461538461539,329.84615384615387,80.018,13,4,0,0,0,11,2.75,2,757,252.33333333333334,63.083333333333336,0,0,34725.75,258.0,1072.0,20.0045,6.155230769230769,0.045365749999999996
6477c4ddcc0714904f15dba0e8fca0b6,multi_turn_miss_param_60,multi_turn_miss_param,0,433406,784,10304,3642.0672268907565,6.588235294117647,86.58823529411765,161.18800000000007,119,4,0,0,0,34,8.5,24,1601,533.6666666666666,44.47222222222222,0,0,108351.5,196.0,2576.0,40.29700000000002,1.3545210084033619,0.13052749999999996
669424294b64c85bab6b8d3f32506241,multi_turn_miss_param_46,multi_turn_miss_param,0,207980,1107,10048,2039.0196078431372,10.852941176470589,98.50980392156863,141.10100000000006,102,1,0,0,0,21,21.0,20,1818,1818.0,90.9,0,0,207980.0,1107.0,10048.0,141.10100000000006,1.3833431372549025,0.074305
66a6d1890df3d6237235d5d4f1263d90,multi_turn_miss_param_122,multi_turn_miss_param,1,74987,1048,2304,5356.214285714285,74.85714285714286,164.57142857142858,47.872,14,5,0,0,0,8,1.6,3,640,160.0,58.18181818181818,0,0,14997.4,209.6,460.8,9.5744,3.4194285714285715,0.02545075
680d4deb38ae2f68d3aca319d03c6bef,multi_turn_miss_param_89,multi_turn_miss_param,1,163270,768,3328,1666.0204081632653,7.836734693877551,33.95918367346939,92.24099999999999,98,5,1,0,0,23,4.6,14,1379,344.75,76.61111111111111,0,0,32654.0,153.6,665.6,18.448199999999996,0.9412346938775509,0.049009500000000004
6cf6e396301c8619bff754c8433b3348,multi_turn_miss_param_94,multi_turn_miss_param,1,155891,742,2240,1574.6565656565656,7.494949494949495,22.626262626262626,89.914,99,4,1,0,0,14,3.5,6,1406,468.6666666666667,82.70588235294117,0,0,38972.75,185.5,560.0,22.4785,0.9082222222222223,0.04493675
726ea7496d3c3106ab52eb557bdff697,multi_turn_miss_param_188,multi_turn_miss_param,0,299816,924,7104,12492.333333333334,38.5,296.0,102.344,24,7,1,0,0,16,2.2857142857142856,6,1743,290.5,79.22727272727273,0,0,42830.857142857145,132.0,1014.8571428571429,14.620571428571427,4.264333333333333,0.09101
74919f94d3078553e3080548da1de08e,multi_turn_miss_param_155,multi_turn_miss_param,0,55369,312,1472,7909.857142857143,44.57142857142857,210.28571428571428,27.802999999999997,7,3,0,0,0,4,1.3333333333333333,1,511,255.5,85.16666666666667,0,0,18456.333333333332,104.0,490.6666666666667,9.267666666666665,3.9718571428571425,0.01741025
74bcfc21d0be2f6bef3b9499b257abcb,multi_turn_miss_param_186,multi_turn_miss_param,1,421354,1034,16704,13167.3125,32.3125,522.0,215.26299999999995,32,7,0,0,0,25,3.5714285714285716,16,1737,289.5,56.03225806451613,0,0,60193.42857142857,147.71428571428572,2386.285714285714,30.751857142857137,6.726968749999998,0.14081449999999998
763c3a2003f3613380015cfe9be94133,multi_turn_miss_param_158,multi_turn_miss_param,1,139396,773,9792,7744.222222222223,42.94444444444444,544.0,124.22699999999998,18,4,1,0,0,17,4.25,12,1239,413.0,77.4375,0,0,34849.0,193.25,2448.0,31.056749999999994,6.901499999999999,0.055978999999999994
77ec40a6bc7f3ac95564bfee5ade5282,multi_turn_miss_param_176,multi_turn_miss_param,0,268663,2798,8640,12211.954545454546,127.18181818181819,392.72727272727275,146.558,22,1,1,0,0,21,21.0,15,4663,4663.0,233.15,0,0,268663.0,2798.0,8640.0,146.558,6.661727272727273,0.09004175
783893a119502c038ccb5d29976700d9,multi_turn_miss_func_186,multi_turn_miss_func,0,611292,2123,19520,4969.8536585365855,17.260162601626018,158.6991869918699,312.43799999999976,123,7,1,0,0,52,7.428571428571429,37,4548,758.0,108.28571428571429,0,0,87327.42857142857,303.2857142857143,2788.5714285714284,44.633999999999965,2.5401463414634127,0.19610899999999998
79a7c214b0a5a28208950eabda5d505a,multi_turn_miss_param_192,multi_turn_miss_param,1,119179,938,1856,9167.615384615385,72.15384615384616,142.76923076923077,43.77700000000001,13,6,0,0,0,38,6.333333333333333,32,2282,456.4,190.16666666666666,0,0,19863.166666666668,156.33333333333334,309.3333333333333,7.296166666666668,3.367461538461539,0.035382750000000004
7b0aacc2723b7aed6c7c437027132d41,multi_turn_miss_param_98,multi_turn_miss_param,1,191158,410,2176,1991.2291666666667,4.270833333333333,22.666666666666668,79.737,96,4,1,0,0,14,3.5,7,849,283.0,60.642857142857146,0,0,47789.5,102.5,544.0,19.93425,0.8305937499999999,0.0529615
7b2d7c99711fbfb3436a07345f36127a,multi_turn_miss_param_151,multi_turn_miss_param,1,176360,420,3072,12597.142857142857,30.0,219.42857142857142,45.657,14,4,0,0,0,10,2.5,2,759,253.0,58.38461538461539,0,0,44090.0,105.0,768.0,11.41425,3.2612142857142854,0.051074
871d8ff36d3f30532dca9d3ec63b2fc7,multi_turn_miss_param_118,multi_turn_miss_param,1,146668,2155,6080,1527.7916666666667,22.447916666666668,63.333333333333336,110.257,96,6,0,0,0,19,3.1666666666666665,11,1893,378.6,94.65,0,0,24444.666666666668,359.1666666666667,1013.3333333333334,18.376166666666666,1.1485104166666666,0.053137
8beec7ab37f8025d104a3991d3dad0e1,multi_turn_miss_param_109,multi_turn_miss_param,1,455811,1455,9792,4143.736363636363,13.227272727272727,89.01818181818182,165.35700000000003,110,8,0,0,0,52,6.5,44,4017,573.8571428571429,118.1470588235294,0,0,56976.375,181.875,1224.0,20.669625000000003,1.5032454545454548,0.13644674999999998
8cb2a140fd9035d5864607d1a5e87ab8,multi_turn_miss_param_110,multi_turn_miss_param,0,233911,3317,4992,2249.144230769231,31.89423076923077,48.0,150.755,104,7,1,0,0,19,2.7142857142857144,9,1909,318.1666666666667,83.0,0,0,33415.857142857145,473.85714285714283,713.1428571428571,21.53642857142857,1.4495673076923077,0.07509574999999999
8ceea3b1d1fd7110833b735984bc3a8c,multi_turn_miss_param_99,multi_turn_miss_param,0,146376,1088,4224,1540.8,11.452631578947368,44.463157894736845,78.978,95,5,0,0,0,15,3.0,7,1431,357.75,89.4375,0,0,29275.2,217.6,844.8,15.795599999999999,0.8313473684210526,0.047217999999999996
8d2713b850e188c3049b9eb9e77c12fa,multi_turn_miss_param_103,multi_turn_miss_param,0,171015,859,5120,1763.041237113402,8.855670103092784,52.78350515463917,109.358,97,6,1,0,0,15,2.5,5,1363,272.6,75.72222222222223,0,0,28502.5,143.16666666666666,853.3333333333334,18.226333333333333,1.1274020618556702,0.054711749999999996
8e8378159216544cd5218503a538f7b5,multi_turn_miss_func_149,multi_turn_miss_func,0,256526,1161,21632,2311.045045045045,10.45945945945946,194.88288288288288,257.5999999999999,111,6,0,0,0,33,5.5,22,2006,401.2,74.29629629629629,0,0,42754.333333333336,193.5,3605.3333333333335,42.933333333333316,2.32072072072072,0.1097175
90a4b6a761cae7cd5a173f7a9a126c72,multi_turn_miss_param_162,multi_turn_miss_param,0,319151,1153,10752,11820.407407407407,42.7037037037037,398.22222222222223,151.40699999999998,27,7,0,0,0,24,3.4285714285714284,14,2431,405.1666666666667,93.5,0,0,45593.0,164.71428571428572,1536.0,21.629571428571428,5.607666666666666,0.10359774999999999
9150207f2a13e997c210267090de77de,multi_turn_miss_func_198,multi_turn_miss_func,0,210577,1297,20992,2216.6,13.652631578947368,220.96842105263158,245.54099999999994,95,2,0,0,0,25,12.5,16,1904,1904.0,119.0,0,0,105288.5,648.5,10496.0,122.77049999999997,2.5846421052631574,0.09722225
953080fa1c8b780d8f94a24f581ad637,multi_turn_miss_param_183,multi_turn_miss_param,1,244356,656,3328,12860.842105263158,34.526315789473685,175.1578947368421,63.50000000000001,19,7,0,0,0,12,1.7142857142857142,2,1322,220.33333333333334,73.44444444444444,0,0,34908.0,93.71428571428571,475.42857142857144,9.071428571428573,3.342105263157895,0.069057
97d1405bdec96c0afff13c04b0bb1e1f,multi_turn_miss_param_182,multi_turn_miss_param,0,171819,803,4864,8181.857142857143,38.23809523809524,231.61904761904762,85.336,21,3,0,0,0,18,6.0,14,1054,527.0,52.7,0,0,57273.0,267.6666666666667,1621.3333333333333,28.445333333333334,4.0636190476190475,0.054288750000000004
9831b9639e219d1a3c8cb819e558c573,multi_turn_miss_param_113,multi_turn_miss_param,1,69696,237,1408,810.4186046511628,2.755813953488372,16.372093023255815,62.867000000000004,86,3,1,0,0,8,2.6666666666666665,4,553,276.5,79.0,0,0,23232.0,79.0,469.3333333333333,20.95566666666667,0.7310116279069768,0.020713999999999996
9a4f95bb591c4716c038a3de6fe5e963,multi_turn_miss_param_129,multi_turn_miss_param,0,120388,555,3776,9260.615384615385,42.69230769230769,290.46153846153845,56.602999999999994,13,5,0,0,0,8,1.6,1,960,240.0,80.0,0,0,24077.6,111.0,755.2,11.320599999999999,4.3540769230769225,0.038759
9c657c0f0f23cb6cdea521c96800c425,multi_turn_miss_param_115,multi_turn_miss_param,0,98224,764,4992,1067.6521739130435,8.304347826086957,54.26086956521739,75.51,92,4,0,0,0,15,3.75,6,1213,404.3333333333333,86.64285714285714,0,0,24556.0,191.0,1248.0,18.8775,0.8207608695652174,0.036068
9df616503861be4c979506267786ae90,multi_turn_miss_param_187,multi_turn_miss_param,0,184749,1482,5248,11546.8125,92.625,328.0,92.37700000000001,16,5,0,0,0,11,2.2,4,2246,561.5,149.73333333333332,0,0,36949.8,296.4,1049.6,18.4754,5.773562500000001,0.05964725
9ff099215462acdb1267a7b7ec3b81ed,multi_turn_miss_param_199,multi_turn_miss_param,1,222881,1198,5824,11144.05,59.9,291.2,91.27300000000001,20,6,0,0,0,16,2.6666666666666665,3,1822,364.4,95.89473684210526,0,0,37146.833333333336,199.66666666666666,970.6666666666666,15.212166666666668,4.563650000000001,0.06976424999999999
