trace_id,test_id,category,success,total_input_tokens,total_output_tokens,total_thinking_tokens,avg_input_tokens_per_step,avg_output_tokens_per_step,avg_thinking_tokens_per_step,total_llm_latency_sec,step_count,turn_count,error_count,runtime_error_count,tool_error_count,tool_call_count,avg_tool_calls_per_turn,redundant_tool_calls,context_growth_total,avg_context_growth_per_turn,avg_context_growth_per_step,self_corrected_runtime,self_corrected_tool,avg_input_tokens_per_turn,avg_output_tokens_per_turn,avg_thinking_tokens_per_turn,avg_llm_latency_per_turn_sec,avg_llm_latency_per_step_sec
1c13cdbc7a3a969cf2ff58eb5ff6fdd1,multi_turn_base_107,multi_turn_base,0,16714,261,1984,1114.2666666666667,17.4,132.26666666666668,39.543,15,5,0,0,0,0,0.0,0,638,159.5,159.5,0,0,3342.8,52.2,396.8,7.9086,2.6362
1d6449300b10dcd9781178634b2902f2,multi_turn_base_50,multi_turn_base,0,4129,77,768,1376.3333333333333,25.666666666666668,256.0,15.016,3,1,0,0,0,0,0.0,0,4129,4129.0,0.0,0,0,4129.0,77.0,768.0,15.016,5.005333333333334
1ed54373e39726f0397f0b49cca0896c,multi_turn_base_170,multi_turn_base,0,36690,455,3648,1931.0526315789473,23.94736842105263,192.0,65.949,19,6,0,0,0,0,0.0,0,1162,232.4,232.4,0,0,6115.0,75.83333333333333,608.0,10.9915,3.471
1fb17512fa42cd9f3acaef6d0ec75bbe,multi_turn_base_134,multi_turn_base,0,14832,251,2176,1059.4285714285713,17.928571428571427,155.42857142857142,39.631,14,3,0,0,0,0,0.0,0,1055,527.5,527.5,0,0,4944.0,83.66666666666667,725.3333333333334,13.210333333333333,2.8307857142857142
1fc331500cdceb4d5610c9ea996189e9,multi_turn_base_161,multi_turn_base,0,16251,198,1216,1805.6666666666667,22.0,135.11111111111111,25.707,9,3,0,0,0,0,0.0,0,316,158.0,158.0,0,0,5417.0,66.0,405.3333333333333,8.569,2.8563333333333336
2102b442d027530b8ef0884398e75861,multi_turn_base_19,multi_turn_base,0,13412,194,1600,1490.2222222222222,21.555555555555557,177.77777777777777,30.262999999999998,9,3,0,0,0,0,0.0,0,285,142.5,142.5,0,0,4470.666666666667,64.66666666666667,533.3333333333334,10.087666666666665,3.3625555555555553
21955bf9573b5f52e45b82dee686b0b7,multi_turn_base_75,multi_turn_base,0,25350,372,2560,1810.7142857142858,26.571428571428573,182.85714285714286,45.673,14,4,0,0,0,0,0.0,0,1042,347.3333333333333,347.3333333333333,0,0,6337.5,93.0,640.0,11.41825,3.262357142857143
21bbfc69704af07be4f2d5d5fe4a28a5,multi_turn_base_192,multi_turn_base,0,20301,340,2176,1353.4,22.666666666666668,145.06666666666666,45.434000000000005,15,5,0,0,0,0,0.0,0,661,165.25,165.25,0,0,4060.2,68.0,435.2,9.0868,3.0289333333333337
23e09ba1e5346980f01ae32c3dbe5ac7,multi_turn_base_167,multi_turn_base,0,20702,401,3712,1293.875,25.0625,232.0,60.58299999999999,16,5,0,0,0,0,0.0,0,731,182.75,182.75,0,0,4140.4,80.2,742.4,12.116599999999998,3.7864374999999995
248cc54a784f25a60e460da2db374450,multi_turn_base_25,multi_turn_base,0,14294,250,2752,1191.1666666666667,20.833333333333332,229.33333333333334,43.164,12,4,0,0,0,0,0.0,0,525,175.0,175.0,0,0,3573.5,62.5,688.0,10.791,3.597
24cd330f9e6037110df37820229189d1,multi_turn_base_68,multi_turn_base,0,31608,273,3648,1975.5,17.0625,228.0,75.716,16,5,0,0,0,0,0.0,0,1005,251.25,251.25,0,0,6321.6,54.6,729.6,15.143199999999998,4.73225
257b3627520e4c2f3933f08a2a48bdca,multi_turn_base_186,multi_turn_base,0,37769,552,3648,1716.7727272727273,25.09090909090909,165.8181818181818,78.60000000000001,22,6,0,0,0,0,0.0,0,1438,287.6,287.6,0,0,6294.833333333333,92.0,608.0,13.100000000000001,3.572727272727273
25871aa4174b1cb28fa82411f06f5bea,multi_turn_base_32,multi_turn_base,0,9795,189,2432,1088.3333333333333,21.0,270.22222222222223,40.612,9,2,0,0,0,0,0.0,0,157,157.0,157.0,0,0,4897.5,94.5,1216.0,20.306,4.512444444444444
259b58426c05fcc4c5954c77264659da,multi_turn_base_66,multi_turn_base,0,18341,362,3264,1222.7333333333333,24.133333333333333,217.6,58.463,15,4,0,0,0,0,0.0,0,926,308.6666666666667,308.6666666666667,0,0,4585.25,90.5,816.0,14.61575,3.8975333333333335
29815af92270e581bd786074ff60b91a,multi_turn_base_132,multi_turn_base,0,6218,148,1344,518.1666666666666,12.333333333333334,112.0,24.855,12,2,0,0,0,0,0.0,0,214,214.0,214.0,0,0,3109.0,74.0,672.0,12.4275,2.07125
2e1ac336fc7a683d0cbe9ad8052f663e,multi_turn_base_55,multi_turn_base,0,27869,228,3136,1857.9333333333334,15.2,209.06666666666666,61.842,15,5,0,0,0,0,0.0,0,699,174.75,174.75,0,0,5573.8,45.6,627.2,12.3684,4.1228
2efee74ffc0a47e989998b120329691b,multi_turn_base_10,multi_turn_base,0,19132,292,3584,1006.9473684210526,15.368421052631579,188.6315789473684,57.190999999999995,19,5,0,0,0,0,0.0,0,1083,270.75,270.75,0,0,3826.4,58.4,716.8,11.438199999999998,3.0100526315789473
304295e16a02162acb815533c3786ab2,multi_turn_base_39,multi_turn_base,0,14126,423,4352,1177.1666666666667,35.25,362.6666666666667,73.393,12,4,0,0,0,0,0.0,0,428,142.66666666666666,142.66666666666666,0,0,3531.5,105.75,1088.0,18.34825,6.116083333333333
30f614718b6d8684c7f389b3fa480b60,multi_turn_base_110,multi_turn_base,0,28681,394,3200,1365.7619047619048,18.761904761904763,152.38095238095238,56.86599999999999,21,6,0,0,0,0,0.0,0,1284,256.8,256.8,0,0,4780.166666666667,65.66666666666667,533.3333333333334,9.477666666666666,2.7079047619047616
33ceea788d587157f424aaa59d5fc7c1,multi_turn_base_115,multi_turn_base,0,11387,257,2176,1035.1818181818182,23.363636363636363,197.8181818181818,42.292,11,3,0,0,0,0,0.0,0,1291,645.5,645.5,0,0,3795.6666666666665,85.66666666666667,725.3333333333334,14.097333333333333,3.844727272727273
33edb07843e86fdbd7edea23d159338d,multi_turn_base_44,multi_turn_base,0,15267,229,3456,1272.25,19.083333333333332,288.0,60.744,12,3,0,0,0,0,0.0,0,413,206.5,206.5,0,0,5089.0,76.33333333333333,1152.0,20.248,5.062
35a828c9ce1e3f61d292e16204af9df5,multi_turn_base_101,multi_turn_base,0,12842,137,1216,1167.4545454545455,12.454545454545455,110.54545454545455,25.469,11,3,0,0,0,0,0.0,0,416,208.0,208.0,0,0,4280.666666666667,45.666666666666664,405.3333333333333,8.489666666666666,2.3153636363636365
3796a3aa8ca62ba07ebba35b05147c64,multi_turn_base_82,multi_turn_base,0,12984,175,2432,998.7692307692307,13.461538461538462,187.07692307692307,39.077,13,3,0,0,0,0,0.0,0,403,201.5,201.5,0,0,4328.0,58.333333333333336,810.6666666666666,13.025666666666666,3.005923076923077
37cb04b0f18aa8a305a9567831cb654a,multi_turn_base_31,multi_turn_base,0,10288,212,2880,571.5555555555555,11.777777777777779,160.0,42.147,18,2,0,0,0,0,0.0,0,522,522.0,522.0,0,0,5144.0,106.0,1440.0,21.0735,2.3415
38734cd180b8595dc24725dc4a6295d9,multi_turn_base_47,multi_turn_base,0,14797,144,1792,1479.7,14.4,179.2,30.252000000000002,10,3,0,0,0,0,0.0,0,265,132.5,132.5,0,0,4932.333333333333,48.0,597.3333333333334,10.084000000000001,3.0252000000000003
39b844d291f6f8236c74813beca5780a,multi_turn_base_46,multi_turn_base,0,4341,40,512,1447.0,13.333333333333334,170.66666666666666,11.855,3,1,0,0,0,0,0.0,0,4341,4341.0,0.0,0,0,4341.0,40.0,512.0,11.855,3.9516666666666667
3c0d9e51f0e4417edcff2ad677a68285,multi_turn_base_80,multi_turn_base,0,29873,265,2944,1659.611111111111,14.722222222222221,163.55555555555554,60.806,18,5,0,0,0,0,0.0,0,842,210.5,210.5,0,0,5974.6,53.0,588.8,12.1612,3.378111111111111
3d440e67bdbf749d1a94cf5c3ff613c6,multi_turn_base_87,multi_turn_base,0,17366,229,1408,1335.8461538461538,17.615384615384617,108.3076923076923,34.199,13,4,0,0,0,0,0.0,0,648,216.0,216.0,0,0,4341.5,57.25,352.0,8.54975,2.6306923076923074
3df9a9887314880a0bb745cce7e3cd83,multi_turn_base_120,multi_turn_base,0,9779,209,1920,1086.5555555555557,23.22222222222222,213.33333333333334,35.182,9,3,0,0,0,0,0.0,0,491,245.5,245.5,0,0,3259.6666666666665,69.66666666666667,640.0,11.727333333333334,3.909111111111111
3f1cc30cc43cc717ab25e2157d0395e0,multi_turn_base_141,multi_turn_base,0,21792,272,2688,1362.0,17.0,168.0,48.84299999999999,16,5,0,0,0,0,0.0,0,748,187.0,187.0,0,0,4358.4,54.4,537.6,9.768599999999998,3.0526874999999993
42c3b907c9bdb696d25e5df656e5c448,multi_turn_base_175,multi_turn_base,0,11395,164,1920,1627.857142857143,23.428571428571427,274.2857142857143,31.897,7,2,0,0,0,0,0.0,0,363,363.0,363.0,0,0,5697.5,82.0,960.0,15.9485,4.5567142857142855
43fe3921b72a01e816236b5903638680,multi_turn_base_84,multi_turn_base,0,8534,192,1600,1066.75,24.0,200.0,25.250999999999998,8,2,0,0,0,0,0.0,0,336,336.0,336.0,0,0,4267.0,96.0,800.0,12.625499999999999,3.1563749999999997
445dd548489275ef1aec7ab2154160a8,multi_turn_base_76,multi_turn_base,0,11961,151,1152,1993.5,25.166666666666668,192.0,24.153,6,2,0,0,0,0,0.0,0,273,273.0,273.0,0,0,5980.5,75.5,576.0,12.0765,4.0255
446b0b5551700de3afe2ec0dc5073399,multi_turn_base_60,multi_turn_base,0,28273,212,2432,1663.1176470588234,12.470588235294118,143.05882352941177,53.458,17,5,0,0,0,0,0.0,0,705,176.25,176.25,0,0,5654.6,42.4,486.4,10.6916,3.1445882352941177
44a38bd7a1d146058f554bc4dbf91b5d,multi_turn_base_79,multi_turn_base,0,12803,152,704,753.1176470588235,8.941176470588236,41.411764705882355,21.764,17,3,0,0,0,0,0.0,0,420,210.0,210.0,0,0,4267.666666666667,50.666666666666664,234.66666666666666,7.254666666666666,1.280235294117647
462a36564897b14a177208aa80e0b703,multi_turn_base_158,multi_turn_base,0,12124,372,2496,1347.111111111111,41.333333333333336,277.3333333333333,42.273,9,3,0,0,0,0,0.0,0,683,341.5,341.5,0,0,4041.3333333333335,124.0,832.0,14.091000000000001,4.697
4670570d7e1b12a3ca4da6182cc138b0,multi_turn_base_126,multi_turn_base,0,13013,187,1920,1084.4166666666667,15.583333333333334,160.0,38.586,12,4,0,0,0,0,0.0,0,501,167.0,167.0,0,0,3253.25,46.75,480.0,9.6465,3.2155
46dc23fd9cecbfaecb7421031e059ac3,multi_turn_base_131,multi_turn_base,0,31044,340,3456,1411.090909090909,15.454545454545455,157.0909090909091,56.275999999999996,22,7,0,0,0,0,0.0,0,898,149.66666666666666,149.66666666666666,0,0,4434.857142857143,48.57142857142857,493.7142857142857,8.039428571428571,2.558
46f5043d6ff869d00f261a9058e686e0,multi_turn_base_119,multi_turn_base,0,17490,220,1664,1457.5,18.333333333333332,138.66666666666666,37.851,12,4,0,0,0,0,0.0,0,461,153.66666666666666,153.66666666666666,0,0,4372.5,55.0,416.0,9.46275,3.1542499999999998
46ff00741fe817e2cd4f53f90a31311f,multi_turn_base_106,multi_turn_base,0,17717,209,2240,1362.8461538461538,16.076923076923077,172.30769230769232,39.988,13,4,0,0,0,0,0.0,0,575,191.66666666666666,191.66666666666666,0,0,4429.25,52.25,560.0,9.997,3.076
49feb7b85d9f202f36577ab1597864c3,multi_turn_base_140,multi_turn_base,0,17494,301,2688,1457.8333333333333,25.083333333333332,224.0,51.128,12,4,0,0,0,0,0.0,0,547,182.33333333333334,182.33333333333334,0,0,4373.5,75.25,672.0,12.782,4.260666666666666
4ac3a45435fddec522216f3c73291c24,multi_turn_base_136,multi_turn_base,0,19223,242,1728,1601.9166666666667,20.166666666666668,144.0,38.707,12,4,0,0,0,0,0.0,0,547,182.33333333333334,182.33333333333334,0,0,4805.75,60.5,432.0,9.67675,3.2255833333333332
4ba2345ea7b43a6d35348f619994fcf8,multi_turn_base_187,multi_turn_base,0,20948,439,2944,1611.3846153846155,33.76923076923077,226.46153846153845,55.660999999999994,13,4,0,0,0,0,0.0,0,691,230.33333333333334,230.33333333333334,0,0,5237.0,109.75,736.0,13.915249999999999,4.281615384615384
4c8e4179dac05714bac135f8c88d5a09,multi_turn_base_155,multi_turn_base,0,7741,212,1600,1290.1666666666667,35.333333333333336,266.6666666666667,29.542,6,2,0,0,0,0,0.0,0,235,235.0,235.0,0,0,3870.5,106.0,800.0,14.771,4.923666666666667
500b574ead9895a6d70dd835c4441ec4,multi_turn_base_77,multi_turn_base,0,18146,236,1536,2016.2222222222222,26.22222222222222,170.66666666666666,30.173,9,3,0,0,0,0,0.0,0,444,222.0,222.0,0,0,6048.666666666667,78.66666666666667,512.0,10.057666666666666,3.3525555555555555
51eda4a9c23476c68fb9d0c2fba8de46,multi_turn_base_15,multi_turn_base,0,26451,326,2944,1653.1875,20.375,184.0,53.031,16,5,0,0,0,0,0.0,0,891,222.75,222.75,0,0,5290.2,65.2,588.8,10.6062,3.3144375
52cd788cdce31d096fe818ab5ef5bbef,multi_turn_base_24,multi_turn_base,0,19857,395,3648,1527.4615384615386,30.384615384615383,280.61538461538464,58.373999999999995,13,4,0,0,0,0,0.0,0,866,288.6666666666667,288.6666666666667,0,0,4964.25,98.75,912.0,14.593499999999999,4.490307692307692
54aa2ee0511e333a6b612dee63b0ad75,multi_turn_base_108,multi_turn_base,0,22086,235,2816,1380.375,14.6875,176.0,47.237,16,5,0,0,0,0,0.0,0,743,185.75,185.75,0,0,4417.2,47.0,563.2,9.4474,2.9523125
54e10f5b619ecfef9943675b52ab46da,multi_turn_base_113,multi_turn_base,0,8300,172,1856,1185.7142857142858,24.571428571428573,265.14285714285717,31.769,7,2,0,0,0,0,0.0,0,216,216.0,216.0,0,0,4150.0,86.0,928.0,15.8845,4.538428571428571
573e517032f7ce5379990011d45f3d21,multi_turn_base_91,multi_turn_base,0,10473,138,1216,1496.142857142857,19.714285714285715,173.71428571428572,22.991,7,2,0,0,0,0,0.0,0,193,193.0,193.0,0,0,5236.5,69.0,608.0,11.4955,3.2844285714285713
57da725bac0843ba30a7173ae7a880f5,multi_turn_base_143,multi_turn_base,0,17198,262,2432,1322.923076923077,20.153846153846153,187.07692307692307,41.82,13,4,0,0,0,0,0.0,0,552,184.0,184.0,0,0,4299.5,65.5,608.0,10.455,3.2169230769230768
57dd272a36b875be7432d20d604bd0b7,multi_turn_base_135,multi_turn_base,0,12868,260,2048,1072.3333333333333,21.666666666666668,170.66666666666666,46.622,12,4,0,0,0,0,0.0,0,439,146.33333333333334,146.33333333333334,0,0,3217.0,65.0,512.0,11.6555,3.8851666666666667
5bd4d34089dcb0abbd930b451606b02a,multi_turn_base_73,multi_turn_base,0,13270,225,1792,1206.3636363636363,20.454545454545453,162.9090909090909,35.086999999999996,11,3,0,0,0,0,0.0,0,757,378.5,378.5,0,0,4423.333333333333,75.0,597.3333333333334,11.695666666666666,3.1897272727272723
5da9732505ef5ed7b1539acf87b59071,multi_turn_base_104,multi_turn_base,0,6709,131,1152,745.4444444444445,14.555555555555555,128.0,22.197,9,2,0,0,0,0,0.0,0,599,599.0,599.0,0,0,3354.5,65.5,576.0,11.0985,2.466333333333333
5e2ea5c264666e5aec3ad3869aa9076f,multi_turn_base_105,multi_turn_base,0,6285,320,2560,1047.5,53.333333333333336,426.6666666666667,37.114,6,2,0,0,0,0,0.0,0,325,325.0,325.0,0,0,3142.5,160.0,1280.0,18.557,6.185666666666666
625d9d9313d468dbf3e027e2b906fe2b,multi_turn_base_11,multi_turn_base,0,10284,83,2304,1285.5,10.375,288.0,37.447,8,2,0,0,0,0,0.0,0,188,188.0,188.0,0,0,5142.0,41.5,1152.0,18.7235,4.680875
6276a7cf5da435968bdf01e10f878fd3,multi_turn_base_189,multi_turn_base,0,18183,334,1856,1653.0,30.363636363636363,168.72727272727272,41.817,11,3,0,0,0,0,0.0,0,995,497.5,497.5,0,0,6061.0,111.33333333333333,618.6666666666666,13.939,3.8015454545454546
6323c293daef05c3bf2ee2a88bb45678,multi_turn_base_23,multi_turn_base,0,14148,147,1280,1286.1818181818182,13.363636363636363,116.36363636363636,25.753,11,3,0,0,0,0,0.0,0,451,225.5,225.5,0,0,4716.0,49.0,426.6666666666667,8.584333333333333,2.341181818181818
63b5b06f38cfdbf8b2bb33441f0cef1d,multi_turn_base_174,multi_turn_base,0,33270,552,3968,1751.0526315789473,29.05263157894737,208.8421052631579,68.299,19,5,0,0,0,0,0.0,0,1867,466.75,466.75,0,0,6654.0,110.4,793.6,13.6598,3.594684210526316
645085f191a71beb52f9f48e5327be38,multi_turn_base_69,multi_turn_base,0,11944,235,2176,1990.6666666666667,39.166666666666664,362.6666666666667,40.74,6,2,0,0,0,0,0.0,0,288,288.0,288.0,0,0,5972.0,117.5,1088.0,20.37,6.79
64d6193b75ae034d5c7541fe2f368adf,multi_turn_base_151,multi_turn_base,0,17352,205,3456,1577.4545454545455,18.636363636363637,314.1818181818182,54.642999999999994,11,3,0,0,0,0,0.0,0,531,265.5,265.5,0,0,5784.0,68.33333333333333,1152.0,18.214333333333332,4.967545454545454
682093365488432b2710aaf6b08ef305,multi_turn_base_138,multi_turn_base,0,25227,289,2688,1261.35,14.45,134.4,45.952999999999996,20,5,0,0,0,0,0.0,0,1688,422.0,422.0,0,0,5045.4,57.8,537.6,9.1906,2.29765
68b35d82912e91bc3cb382be34d1a4e6,multi_turn_base_81,multi_turn_base,0,24241,297,3648,1515.0625,18.5625,228.0,62.785,16,4,0,0,0,0,0.0,0,884,294.6666666666667,294.6666666666667,0,0,6060.25,74.25,912.0,15.69625,3.9240625
69bef145674bec71ae40c106cc259fb8,multi_turn_base_96,multi_turn_base,0,9012,173,1152,1502.0,28.833333333333332,192.0,24.738,6,2,0,0,0,0,0.0,0,786,786.0,786.0,0,0,4506.0,86.5,576.0,12.369,4.123
6a1331d02df548eaa84cc58609e316f6,multi_turn_base_154,multi_turn_base,0,25722,387,2688,1714.8,25.8,179.2,52.904999999999994,15,5,0,0,0,0,0.0,0,695,173.75,173.75,0,0,5144.4,77.4,537.6,10.581,3.5269999999999997
6a8b8d9bf748594e6f06af25f36f4627,multi_turn_base_162,multi_turn_base,0,31112,387,3136,1637.4736842105262,20.36842105263158,165.05263157894737,55.443,19,6,0,0,0,0,0.0,0,757,151.4,151.4,0,0,5185.333333333333,64.5,522.6666666666666,9.240499999999999,2.9180526315789472
6c0a45ac5ef8b990c2d49c7b9d826001,multi_turn_base_85,multi_turn_base,0,8406,152,1664,700.5,12.666666666666666,138.66666666666666,29.39,12,2,0,0,0,0,0.0,0,226,226.0,226.0,0,0,4203.0,76.0,832.0,14.695,2.4491666666666667
6cf8d766381bc9f5ca5d30612f2f5fe0,multi_turn_base_97,multi_turn_base,0,35701,496,4160,1552.2173913043478,21.565217391304348,180.8695652173913,75.961,23,6,0,0,0,0,0.0,0,1587,317.4,317.4,0,0,5950.166666666667,82.66666666666667,693.3333333333334,12.660166666666667,3.302652173913043
6d202336ddbd6ff538961d1e36f4be6f,multi_turn_base_89,multi_turn_base,0,19484,449,3520,927.8095238095239,21.38095238095238,167.61904761904762,62.426,21,4,0,0,0,0,0.0,0,1561,520.3333333333334,520.3333333333334,0,0,4871.0,112.25,880.0,15.6065,2.9726666666666666
6f234125626799c97a09306729933e4a,multi_turn_base_124,multi_turn_base,0,14310,164,1856,1590.0,18.22222222222222,206.22222222222223,35.618,9,3,0,0,0,0,0.0,0,438,219.0,219.0,0,0,4770.0,54.666666666666664,618.6666666666666,11.872666666666667,3.957555555555556
6f3446e8774923bf94f03780cccd0b3e,multi_turn_base_195,multi_turn_base,0,23211,373,2624,1934.25,31.083333333333332,218.66666666666666,46.964999999999996,12,4,0,0,0,0,0.0,0,558,186.0,186.0,0,0,5802.75,93.25,656.0,11.741249999999999,3.91375
70f147dafe06fef79e6e2e5211be129d,multi_turn_base_111,multi_turn_base,0,19090,281,2176,867.7272727272727,12.772727272727273,98.9090909090909,37.919,22,4,0,0,0,0,0.0,0,1470,490.0,490.0,0,0,4772.5,70.25,544.0,9.47975,1.723590909090909
7328f66cbec1e9dfbe5cd0a3e9b71a10,multi_turn_base_30,multi_turn_base,0,10554,295,3648,879.5,24.583333333333332,304.0,69.299,12,2,0,0,0,0,0.0,0,420,420.0,420.0,0,0,5277.0,147.5,1824.0,34.6495,5.774916666666667
74e1a5e82771c9efa5bdef88fbf01bb8,multi_turn_base_71,multi_turn_base,0,22662,344,3520,1133.1,17.2,176.0,59.302,20,5,0,0,0,0,0.0,0,1017,254.25,254.25,0,0,4532.4,68.8,704.0,11.8604,2.9651
758459650c9d9094bfb605a290ce64d4,multi_turn_base_95,multi_turn_base,0,27328,316,2496,1708.0,19.75,156.0,48.25,16,5,0,0,0,0,0.0,0,690,172.5,172.5,0,0,5465.6,63.2,499.2,9.65,3.015625
7647d57cf50b5e2450d16199f64d3cbb,multi_turn_base_37,multi_turn_base,0,10595,368,4224,1059.5,36.8,422.4,70.018,10,3,0,0,0,0,0.0,0,471,235.5,235.5,0,0,3531.6666666666665,122.66666666666667,1408.0,23.339333333333332,7.0018
76a37c3172a0543fc3744c11c1e3fd97,multi_turn_base_18,multi_turn_base,0,16371,230,3072,1488.2727272727273,20.90909090909091,279.27272727272725,56.071,11,3,0,0,0,0,0.0,0,678,339.0,339.0,0,0,5457.0,76.66666666666667,1024.0,18.69033333333333,5.097363636363636
77e5430de32a61aa9c566b3f814425e9,multi_turn_base_153,multi_turn_base,0,20608,361,2944,1373.8666666666666,24.066666666666666,196.26666666666668,53.283,15,5,0,0,0,0,0.0,0,691,172.75,172.75,0,0,4121.6,72.2,588.8,10.656600000000001,3.5522
784b7bc728b952fb3958e2bf09708860,multi_turn_base_54,multi_turn_base,0,18983,149,2432,1265.5333333333333,9.933333333333334,162.13333333333333,38.063,15,3,0,0,0,0,0.0,0,1258,629.0,629.0,0,0,6327.666666666667,49.666666666666664,810.6666666666666,12.687666666666667,2.5375333333333336
7a6e27e6e1eba2449caf8d9b6c27304d,multi_turn_base_86,multi_turn_base,0,18727,230,1216,1872.7,23.0,121.6,26.585,10,3,0,0,0,0,0.0,0,709,354.5,354.5,0,0,6242.333333333333,76.66666666666667,405.3333333333333,8.861666666666666,2.6585
7ce18e750e76bf8ba0588ae75763be64,multi_turn_base_144,multi_turn_base,0,9192,145,1408,1532.0,24.166666666666668,234.66666666666666,24.917,6,2,0,0,0,0,0.0,0,212,212.0,212.0,0,0,4596.0,72.5,704.0,12.4585,4.152833333333334
