trace_id,test_id,category,success,total_input_tokens,total_output_tokens,total_thinking_tokens,avg_input_tokens_per_step,avg_output_tokens_per_step,avg_thinking_tokens_per_step,total_llm_latency_sec,step_count,turn_count,error,runtime_error_count,tool_error_count,tool_call_count,avg_tool_calls_per_turn,redundant_tool_calls,context_growth_total,avg_context_growth_per_turn,avg_context_growth_per_step,self_corrected_runtime,self_corrected_tool,avg_input_tokens_per_turn,avg_output_tokens_per_turn,avg_thinking_tokens_per_turn,avg_llm_latency_per_turn_sec,avg_llm_latency_per_step_sec,total_cost
00c03a1dbdd8e9b66349e9772175e301,live_multiple_413-141-2,live_multiple,1,1499,91,384,1499.0,91.0,384.0,6.719,1,1,0,0,0,1,1.0,0,1499,1499.0,0.0,0,0,1499.0,91.0,384.0,6.719,6.719,0.00132475
00c3da004e8288a71d6f4974cb6c9d6a,multi_turn_miss_func_140,multi_turn_miss_func,0,89374,3252,8576,4965.222222222223,180.66666666666666,476.44444444444446,139.779,18,5,0,0,0,13,2.6,12,1842,460.5,108.3529411764706,0,0,17874.8,650.4,1715.2,27.9558,7.765499999999999,0.0459995
00c7ef71c7f1ba234659b1995b9560c2,simple_python_46,simple_python,1,1028,58,576,1028.0,58.0,576.0,9.534,1,1,0,0,0,1,1.0,0,1028,1028.0,0.0,0,0,1028.0,58.0,576.0,9.534,9.534,0.001525
00d0ba280c8f021fc90f72b1d5a0b3b8,simple_python_179,simple_python,1,939,56,320,939.0,56.0,320.0,4.707,1,1,0,0,0,1,1.0,0,939,939.0,0.0,0,0,939.0,56.0,320.0,4.707,4.707,0.0009867499999999998
00d79d036d5d4a5aea69cbbc6ee53c69,live_multiple_563-155-3,live_multiple,1,2035,63,448,2035.0,63.0,448.0,7.388,1,1,0,0,0,1,1.0,0,2035,2035.0,0.0,0,0,2035.0,63.0,448.0,7.388,7.388,0.00153075
00de0dec3bb847401e3955e797ab4099,simple_java_15,simple_java,1,1009,54,704,1009.0,54.0,704.0,9.778,1,1,0,0,0,1,1.0,0,1009,1009.0,0.0,0,0,1009.0,54.0,704.0,9.778,9.778,0.0017682499999999999
00e3c41c273434ee85c94bd712b16dd8,live_multiple_883-184-0,live_multiple,1,2018,73,576,2018.0,73.0,576.0,12.279,1,1,0,0,0,1,1.0,0,2018,2018.0,0.0,0,0,2018.0,73.0,576.0,12.279,12.279,0.0018025
00e4f1408e4852660c9c58e3e3a94b9a,live_multiple_228-102-0,live_multiple,1,1413,67,640,1413.0,67.0,640.0,11.8,1,1,0,0,0,1,1.0,0,1413,1413.0,0.0,0,0,1413.0,67.0,640.0,11.8,11.8,0.00176725
00f6419b9d48eab4034873551c1a80b0,live_simple_154-95-11,live_simple,1,989,58,576,989.0,58.0,576.0,11.786,1,1,0,0,0,1,1.0,0,989,989.0,0.0,0,0,989.0,58.0,576.0,11.786,11.786,0.0015152499999999999
00f960f60e472feb1080a9087b0aecad,live_multiple_307-131-6,live_multiple,1,2193,53,256,2193.0,53.0,256.0,6.2780000000000005,1,1,0,0,0,1,1.0,0,2193,2193.0,0.0,0,0,2193.0,53.0,256.0,6.2780000000000005,6.2780000000000005,0.00116625
0100d4c999ebca4be9b95c04b642c0ef,live_multiple_571-155-11,live_multiple,1,2036,65,512,2036.0,65.0,512.0,7.826,1,1,0,0,0,1,1.0,0,2036,2036.0,0.0,0,0,2036.0,65.0,512.0,7.826,7.826,0.001663
010e31b3a7925cacf7c8e1c39b703bb2,multi_turn_base_20,multi_turn_base,1,32475,506,3200,5412.5,84.33333333333333,533.3333333333334,56.233,6,2,0,0,2,4,2.0,3,838,838.0,167.6,0,1,16237.5,253.0,1600.0,28.1165,9.372166666666667,0.01553075
010e7c539d264725022f61c82a20fe68,live_multiple_823-177-6,live_multiple,0,1585,52,1152,1585.0,52.0,1152.0,15.684,1,1,0,0,0,0,0.0,0,1585,1585.0,0.0,0,0,1585.0,52.0,1152.0,15.684,15.684,0.00280425
010fec4ab68bf8ff37e7828b086b4ae4,live_multiple_337-133-1,live_multiple,1,1490,53,512,1490.0,53.0,512.0,7.721,1,1,0,0,0,1,1.0,0,1490,1490.0,0.0,0,0,1490.0,53.0,512.0,7.721,7.721,0.0015025
0110ee7978bcc898596851a0aae3b1cd,irrelevance_16,irrelevance,1,971,144,1408,971.0,144.0,1408.0,29.755,1,1,0,0,0,0,0.0,0,971,971.0,0.0,0,0,971.0,144.0,1408.0,29.755,29.755,0.00334675
0117bdd4778adebd6f10d7e4d7826c77,live_irrelevance_504-148-1,live_irrelevance,0,1111,90,320,1111.0,90.0,320.0,4.6850000000000005,1,1,0,0,0,1,1.0,0,1111,1111.0,0.0,0,0,1111.0,90.0,320.0,4.6850000000000005,4.6850000000000005,0.00109775
011c61b0479f89ae1c894586a4eb5c4c,multi_turn_miss_func_16,multi_turn_miss_func,0,27326,975,8640,3903.714285714286,139.28571428571428,1234.2857142857142,92.119,7,2,0,0,5,6,3.0,5,1599,1599.0,266.5,0,0,13663.0,487.5,4320.0,46.0595,13.159857142857144,0.0260615
011d0cf98237bd03442be1a765acdb44,multi_turn_long_context_67,multi_turn_long_context,0,73392,633,6336,8154.666666666667,70.33333333333333,704.0,72.43100000000001,9,4,0,0,2,5,1.25,4,3770,1256.6666666666667,471.25,0,0,18348.0,158.25,1584.0,18.107750000000003,8.04788888888889,0.032286
011d2066f25446725754d525c1c1a85a,irrelevance_19,irrelevance,1,944,54,640,944.0,54.0,640.0,11.098,1,1,0,0,0,0,0.0,0,944,944.0,0.0,0,0,944.0,54.0,640.0,11.098,11.098,0.001624
01297156598dd1795351cbbbac3aa664,live_multiple_204-90-6,live_multiple,1,1615,43,384,1615.0,43.0,384.0,6.127,1,1,0,0,0,1,1.0,0,1615,1615.0,0.0,0,0,1615.0,43.0,384.0,6.127,6.127,0.00125775
0131188b9d6729a90b1514da89ca7961,simple_python_257,simple_python,1,931,49,384,931.0,49.0,384.0,5.611,1,1,0,0,0,1,1.0,0,931,931.0,0.0,0,0,931.0,49.0,384.0,5.611,5.611,0.00109875
0140a14479836109e9c1f62429d7381b,multi_turn_miss_func_94,multi_turn_miss_func,0,105796,2247,22016,5289.8,112.35,1100.8,249.773,20,3,0,0,0,18,6.0,17,3008,1504.0,158.31578947368422,0,0,35265.333333333336,749.0,7338.666666666667,83.25766666666667,12.48865,0.07497499999999999
018109ae70ddeaeee5256be6dd065dfd,live_irrelevance_650-205-4,live_irrelevance,1,1659,124,1280,1659.0,124.0,1280.0,19.763,1,1,0,0,0,0,0.0,0,1659,1659.0,0.0,0,0,1659.0,124.0,1280.0,19.763,19.763,0.00322275
0184e73a0b2b3c0a14f091991edf5808,multiple_94,multiple,0,1155,64,512,1155.0,64.0,512.0,15.044,1,1,0,0,0,1,1.0,0,1155,1155.0,0.0,0,0,1155.0,64.0,512.0,15.044,15.044,0.00144075
01c3deb5b6882e6ccd0400628280bf52,live_multiple_822-177-5,live_multiple,1,1596,63,576,1596.0,63.0,576.0,8.202,1,1,0,0,0,1,1.0,0,1596,1596.0,0.0,0,0,1596.0,63.0,576.0,8.202,8.202,0.001677
01cece3ac848721bbda4cd876fba33a1,simple_python_11,simple_python,1,933,45,896,933.0,45.0,896.0,15.837,1,1,0,0,0,1,1.0,0,933,933.0,0.0,0,0,933.0,45.0,896.0,15.837,15.837,0.00211525
01d92902ebdf26ea1ef52dab2caab76d,multi_turn_miss_func_103,multi_turn_miss_func,0,60533,1270,7104,4656.384615384615,97.6923076923077,546.4615384615385,86.107,13,6,0,0,0,7,1.1666666666666667,6,2080,416.0,173.33333333333334,0,0,10088.833333333334,211.66666666666666,1184.0,14.351166666666666,6.623615384615385,0.03188125
01ecc0c0612aa44fb8a70cf0f27c06d6,live_multiple_729-167-0,live_multiple,1,1509,78,512,1509.0,78.0,512.0,8.602,1,1,0,0,0,1,1.0,0,1509,1509.0,0.0,0,0,1509.0,78.0,512.0,8.602,8.602,0.00155725
01ee7bfe4c1e702aa952d4ac00217da2,live_irrelevance_684-222-0,live_irrelevance,0,1406,72,512,1406.0,72.0,512.0,11.582,1,1,0,0,0,1,1.0,0,1406,1406.0,0.0,0,0,1406.0,72.0,512.0,11.582,11.582,0.0015195
01f88870567bc346f062458f4b675a83,live_multiple_329-132-19,live_multiple,1,1633,62,384,1633.0,62.0,384.0,7.437,1,1,0,0,0,1,1.0,0,1633,1633.0,0.0,0,0,1633.0,62.0,384.0,7.437,7.437,0.00130025
01fc804631756ebb308d6600592ffb07,live_irrelevance_581-182-1,live_irrelevance,1,1531,66,1216,1531.0,66.0,1216.0,20.948,1,1,0,0,0,0,0.0,0,1531,1531.0,0.0,0,0,1531.0,66.0,1216.0,20.948,20.948,0.0029467499999999997
02174c6fd3434538dd6e0512d1f0ef3d,irrelevance_185,irrelevance,1,936,49,1408,936.0,49.0,1408.0,22.756,1,1,0,0,0,0,0.0,0,936,936.0,0.0,0,0,936.0,49.0,1408.0,22.756,22.756,0.0031479999999999998
0219acfa3bec20810eb011b2de0804c6,live_simple_101-60-0,live_simple,1,1024,54,768,1024.0,54.0,768.0,20.53,1,1,0,0,0,1,1.0,0,1024,1024.0,0.0,0,0,1024.0,54.0,768.0,20.53,20.53,0.0019
022afeecddaf807f6ba8d243ecbbd635,live_multiple_795-175-1,live_multiple,1,1878,56,448,1878.0,56.0,448.0,5.775,1,1,0,0,0,1,1.0,0,1878,1878.0,0.0,0,0,1878.0,56.0,448.0,5.775,5.775,0.0014774999999999999
022fc28d2c80cbd21255d99728cd2314,multiple_6,multiple,1,1168,57,384,1168.0,57.0,384.0,6.129,1,1,0,0,0,1,1.0,0,1168,1168.0,0.0,0,0,1168.0,57.0,384.0,6.129,6.129,0.001174
024e4637c1b090ab0fc7fea07ea13cf9,simple_python_66,simple_python,1,949,55,384,949.0,55.0,384.0,9.168,1,1,0,0,0,1,1.0,0,949,949.0,0.0,0,0,949.0,55.0,384.0,9.168,9.168,0.0011152500000000001
025fe673df25486e337366b04467bf0d,live_irrelevance_237-42-0,live_irrelevance,1,2624,345,896,1312.0,172.5,448.0,20.708,2,1,0,0,0,1,1.0,0,412,412.0,412.0,0,0,2624.0,345.0,896.0,20.708,10.354,0.003138
0261752803207e6f745405a042a560f4,live_multiple_838-178-13,live_multiple,0,1445,66,1536,1445.0,66.0,1536.0,20.359,1,1,0,0,0,1,1.0,0,1445,1445.0,0.0,0,0,1445.0,66.0,1536.0,20.359,20.359,0.0035652500000000003
026f6083db8a54e5d682ec242f5ad8f9,live_multiple_206-91-0,live_multiple,1,1771,43,448,1771.0,43.0,448.0,9.239,1,1,0,0,0,1,1.0,0,1771,1771.0,0.0,0,0,1771.0,43.0,448.0,9.239,9.239,0.00142475
027e38bd94f33e86d07ef123cdfccaf8,multi_turn_miss_func_70,multi_turn_miss_func,0,36256,586,9088,4532.0,73.25,1136.0,117.552,8,3,0,0,1,5,1.6666666666666667,4,930,465.0,132.85714285714286,0,0,12085.333333333334,195.33333333333334,3029.3333333333335,39.184000000000005,14.694,0.028411999999999996
028886edeef945fc4a871aaa4b38e516,simple_python_40,simple_python,1,970,46,768,970.0,46.0,768.0,14.486,1,1,0,0,0,1,1.0,0,970,970.0,0.0,0,0,970.0,46.0,768.0,14.486,14.486,0.0018705000000000002
0289fd65d01bc0c40c75c0b0db940a3e,multi_turn_long_context_113,multi_turn_long_context,1,449706,400,5184,56213.25,50.0,648.0,69.104,8,2,0,0,0,6,3.0,5,128267,128267.0,18323.85714285714,0,0,224853.0,200.0,2592.0,34.552,8.638,0.1235945
029513e502b8bee4ca37894b5e74b31c,multi_turn_base_156,multi_turn_base,0,54193,650,4736,5419.3,65.0,473.6,70.944,10,5,0,0,0,5,1.0,4,975,243.75,108.33333333333333,0,0,10838.6,130.0,947.2,14.1888,7.0944,0.024320249999999998
02a6497823be902b1e92b35c31ab3141,simple_python_79,simple_python,1,956,63,576,956.0,63.0,576.0,10.706,1,1,0,0,0,1,1.0,0,956,956.0,0.0,0,0,956.0,63.0,576.0,10.706,10.706,0.0015170000000000001
02f20e097840f8db5837f1b49460ff26,live_simple_247-129-0,live_simple,1,899,44,384,899.0,44.0,384.0,7.647,1,1,0,0,0,1,1.0,0,899,899.0,0.0,0,0,899.0,44.0,384.0,7.647,7.647,0.00108075
02f9618f81c266db6105440f2e849df6,live_multiple_427-141-16,live_multiple,1,1516,63,1024,1516.0,63.0,1024.0,17.358,1,1,0,0,0,1,1.0,0,1516,1516.0,0.0,0,0,1516.0,63.0,1024.0,17.358,17.358,0.0025529999999999997
031061fa6273438ca3e6bdcaa15a75bf,multi_turn_base_2,multi_turn_base,0,67649,1042,10688,5203.7692307692305,80.15384615384616,822.1538461538462,144.621,13,5,0,0,4,8,1.6,7,1486,371.5,123.83333333333333,0,0,13529.8,208.4,2137.6,28.924200000000003,11.124692307692309,0.04037225
03119c5fd6e7b2f4e429afa0372bcf5b,simple_java_0,simple_java,1,993,50,192,993.0,50.0,192.0,3.818,1,1,0,0,0,1,1.0,0,993,993.0,0.0,0,0,993.0,50.0,192.0,3.818,3.818,0.00073225
032e9a01a1a2e89a45c0b307aace327e,simple_python_259,simple_python,1,978,51,320,978.0,51.0,320.0,6.51,1,1,0,0,0,1,1.0,0,978,978.0,0.0,0,0,978.0,51.0,320.0,6.51,6.51,0.0009865
033274cacbcbe6d0cf10b67593c8c5cc,live_multiple_626-160-6,live_multiple,0,1146,61,896,1146.0,61.0,896.0,10.563,1,1,0,0,0,1,1.0,0,1146,1146.0,0.0,0,0,1146.0,61.0,896.0,10.563,10.563,0.0022005
033e8facf1a2e98d9fa6a37966ab7099,live_irrelevance_489-142-0,live_irrelevance,0,1771,43,896,1771.0,43.0,896.0,17.039,1,1,0,0,0,1,1.0,0,1771,1771.0,0.0,0,0,1771.0,43.0,896.0,17.039,17.039,0.00232075
034574447414774dc267e25267a522c6,live_irrelevance_865-351-1,live_irrelevance,1,3119,1009,2944,1559.5,504.5,1472.0,73.106,2,1,0,0,0,1,1.0,0,1087,1087.0,1087.0,0,0,3119.0,1009.0,2944.0,73.106,36.553,0.008685749999999999
03796184530477136377b88c58290c72,multiple_183,multiple,1,1142,52,448,1142.0,52.0,448.0,6.232,1,1,0,0,0,1,1.0,0,1142,1142.0,0.0,0,0,1142.0,52.0,448.0,6.232,6.232,0.0012855
0380c19f51f0821992cef21bebad9960,live_multiple_1026-255-0,live_multiple,0,1257,57,512,1257.0,57.0,512.0,8.642,1,1,0,0,0,1,1.0,0,1257,1257.0,0.0,0,0,1257.0,57.0,512.0,8.642,8.642,0.00145225
038550fa16fd3d97d1356266b313abea,live_multiple_71-31-0,live_multiple,1,1196,69,512,1196.0,69.0,512.0,9.094,1,1,0,0,0,1,1.0,0,1196,1196.0,0.0,0,0,1196.0,69.0,512.0,9.094,9.094,0.001461
039094e1a773fe6c8a0ef1173eb5f515,live_simple_69-33-0,live_simple,1,997,69,256,997.0,69.0,256.0,4.517,1,1,0,0,0,1,1.0,0,997,997.0,0.0,0,0,997.0,69.0,256.0,4.517,4.517,0.00089925
03c3894e6b08d7d75167f0cee5e49b8e,live_multiple_767-171-0,live_multiple,1,1760,53,448,1760.0,53.0,448.0,7.856,1,1,0,0,0,1,1.0,0,1760,1760.0,0.0,0,0,1760.0,53.0,448.0,7.856,7.856,0.001442
03c3cb37307a99a4826c8820e23ecf1e,live_irrelevance_402-84-0,live_irrelevance,1,2691,398,1024,1345.5,199.0,512.0,19.853,2,1,0,0,0,1,1.0,0,465,465.0,465.0,0,0,2691.0,398.0,1024.0,19.853,9.9265,0.00351675
03caa3f85be061928c396e414f6a220d,live_irrelevance_835-326-0,live_irrelevance,1,2013,79,1152,1006.5,39.5,576.0,20.774,2,1,0,0,0,1,1.0,0,147,147.0,147.0,0,0,2013.0,79.0,1152.0,20.774,10.387,0.00296525
03f30f4f6333c12592c30c81635cf69e,live_simple_221-117-13,live_simple,1,1076,57,576,1076.0,57.0,576.0,6.807,1,1,0,0,0,1,1.0,0,1076,1076.0,0.0,0,0,1076.0,57.0,576.0,6.807,6.807,0.001535
040604fdb992758fb1af393caabface8,live_multiple_398-139-2,live_multiple,1,1374,64,704,1374.0,64.0,704.0,9.952,1,1,0,0,0,1,1.0,0,1374,1374.0,0.0,0,0,1374.0,64.0,704.0,9.952,9.952,0.0018795
04139b8eb4f65c0e57a821a94d8b37fe,live_irrelevance_552-169-5,live_irrelevance,1,0,0,0,0.0,0.0,0.0,0.10400000000000001,6,1,1,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.10400000000000001,0.017333333333333336,0.0
0432e80683fd2134a98e3d20955029f0,multi_turn_long_context_9,multi_turn_long_context,0,54138,2074,9728,6015.333333333333,230.44444444444446,1080.888888888889,124.68299999999998,9,3,0,0,4,7,2.3333333333333335,6,6971,3485.5,871.375,0,0,18046.0,691.3333333333334,3242.6666666666665,41.56099999999999,13.853666666666664,0.0371385
04440f19d1e566123923abf34bed709d,multiple_72,multiple,1,1060,49,384,1060.0,49.0,384.0,5.868,1,1,0,0,0,1,1.0,0,1060,1060.0,0.0,0,0,1060.0,49.0,384.0,5.868,5.868,0.001131
045e81faccbf5e49cc64129ad79276b4,multiple_80,multiple,0,1149,69,576,1149.0,69.0,576.0,15.426,1,1,0,0,0,1,1.0,0,1149,1149.0,0.0,0,0,1149.0,69.0,576.0,15.426,15.426,0.00157725
045e842edd5b4f493812b7ce9ec2d444,multiple_98,multiple,1,1264,41,512,1264.0,41.0,512.0,16.974,1,1,0,0,0,1,1.0,0,1264,1264.0,0.0,0,0,1264.0,41.0,512.0,16.974,16.974,0.001422
048584abc0f814bbc8c8d28e7f7017ed,live_multiple_681-163-6,live_multiple,0,1421,56,896,1421.0,56.0,896.0,14.222,1,1,0,0,0,1,1.0,0,1421,1421.0,0.0,0,0,1421.0,56.0,896.0,14.222,14.222,0.00225925
04a91280bab9466763d2f55201415bdb,simple_python_35,simple_python,1,983,55,768,983.0,55.0,768.0,12.499,1,1,0,0,0,1,1.0,0,983,983.0,0.0,0,0,983.0,55.0,768.0,12.499,12.499,0.00189175
04fba71240f6940b88fe5a008ed38126,live_irrelevance_683-221-1,live_irrelevance,1,3509,142,1088,1754.5,71.0,544.0,21.186,2,1,0,0,0,1,1.0,0,317,317.0,317.0,0,0,3509.0,142.0,1088.0,21.186,10.593,0.00333725
0501682c576f25a3ceb717647042ea02,irrelevance_236,irrelevance,0,956,56,384,956.0,56.0,384.0,8.878,1,1,0,0,0,1,1.0,0,956,956.0,0.0,0,0,956.0,56.0,384.0,8.878,8.878,0.001119
050470dde599c4e80ab2162494ab476d,multi_turn_miss_param_148,multi_turn_miss_param,0,78074,3308,4416,4879.625,206.75,276.0,81.28999999999999,16,6,0,0,0,10,1.6666666666666667,9,1605,321.0,107.0,0,0,13012.333333333334,551.3333333333334,736.0,13.548333333333332,5.0806249999999995,0.0349665
051828da800b5e0abafc128190b2c772,simple_javascript_12,simple_javascript,1,1171,74,704,1171.0,74.0,704.0,8.835,1,1,0,0,0,1,1.0,0,1171,1171.0,0.0,0,0,1171.0,74.0,704.0,8.835,8.835,0.00184875
054429a9df20affb320ed3c0fcb33395,live_irrelevance_645-204-1,live_irrelevance,1,1581,155,576,1581.0,155.0,576.0,13.098,1,1,0,0,0,0,0.0,0,1581,1581.0,0.0,0,0,1581.0,155.0,576.0,13.098,13.098,0.00185725
057307f476a6dde0427e76170b891bc6,live_multiple_216-92-0,live_multiple,1,1153,61,384,1153.0,61.0,384.0,8.116,1,1,0,0,0,1,1.0,0,1153,1153.0,0.0,0,0,1153.0,61.0,384.0,8.116,8.116,0.0011782499999999998
0581b4c1965cbd4330ba306c6386c1ac,multi_turn_miss_param_81,multi_turn_miss_param,1,112870,1345,9216,6639.411764705882,79.11764705882354,542.1176470588235,109.141,17,5,0,0,2,12,2.4,11,2048,512.0,128.0,0,1,22574.0,269.0,1843.2,21.828200000000002,6.420058823529412,0.049339499999999994
05a1c113c95f74926600a76a3bd9283e,multiple_118,multiple,1,1252,55,832,1252.0,55.0,832.0,10.913,1,1,0,0,0,1,1.0,0,1252,1252.0,0.0,0,0,1252.0,55.0,832.0,10.913,10.913,0.002087
05aa96c17ec6513d1fd302b801d296b7,live_multiple_835-178-10,live_multiple,0,1435,65,704,1435.0,65.0,704.0,11.971,1,1,0,0,0,1,1.0,0,1435,1435.0,0.0,0,0,1435.0,65.0,704.0,11.971,11.971,0.0018967499999999998
05aedad64016d1bfa587e9e940b1a625,multi_turn_base_21,multi_turn_base,1,36967,1289,1600,5281.0,184.14285714285714,228.57142857142858,47.755,7,3,0,0,0,4,1.3333333333333333,3,490,245.0,81.66666666666667,0,0,12322.333333333334,429.6666666666667,533.3333333333334,15.918333333333335,6.8221428571428575,0.01501975
05af31052884ad6c048ea345b2f4a0c1,live_multiple_103-43-1,live_multiple,1,2204,73,384,2204.0,73.0,384.0,8.035,1,1,0,0,0,1,1.0,0,2204,2204.0,0.0,0,0,2204.0,73.0,384.0,8.035,8.035,0.001465
05bdbb27549ee7895a3fbe0ff7f87a3f,multi_turn_base_44,multi_turn_base,0,59052,690,8768,5368.363636363636,62.72727272727273,797.0909090909091,131.776,11,3,0,0,4,8,2.6666666666666665,7,1023,511.5,102.3,0,0,19684.0,230.0,2922.6666666666665,43.925333333333334,11.979636363636365,0.033679
05d79ed1bb7fdbf8fecaaba3cbcb88ef,multiple_126,multiple,1,1176,65,512,1176.0,65.0,512.0,10.599,1,1,0,0,0,1,1.0,0,1176,1176.0,0.0,0,0,1176.0,65.0,512.0,10.599,10.599,0.0014479999999999999
05ea9023348a2a41c3a2a94bf3ccf1fb,multi_turn_long_context_112,multi_turn_long_context,0,411829,16934,5312,31679.153846153848,1302.6153846153845,408.61538461538464,220.935,13,4,0,0,1,9,2.25,8,36134,12044.666666666666,3011.1666666666665,0,0,102957.25,4233.5,1328.0,55.23375,16.995,0.14744924999999998
05ecec38e634c9ac6456d85a40ec2cd8,multi_turn_long_context_166,multi_turn_long_context,1,73181,502,5376,6098.416666666667,41.833333333333336,448.0,66.835,12,5,0,0,1,7,1.4,6,2163,540.75,196.63636363636363,0,1,14636.2,100.4,1075.2,13.366999999999999,5.569583333333333,0.030051249999999998
05fe48ef5356ec939f80c13fe52c1eff,live_multiple_888-184-5,live_multiple,1,2024,70,512,2024.0,70.0,512.0,11.151,1,1,0,0,0,1,1.0,0,2024,2024.0,0.0,0,0,2024.0,70.0,512.0,11.151,11.151,0.0016699999999999998
06198d810b1bf2207b944cbdbc36bdda,simple_python_262,simple_python,1,964,55,384,964.0,55.0,384.0,8.298,1,1,0,0,0,1,1.0,0,964,964.0,0.0,0,0,964.0,55.0,384.0,8.298,8.298,0.001119
061e5a8cdea3b179aa1b0edd73d61a1e,live_multiple_14-4-6,live_multiple,1,1817,52,448,1817.0,52.0,448.0,6.953,1,1,0,0,0,1,1.0,0,1817,1817.0,0.0,0,0,1817.0,52.0,448.0,6.953,6.953,0.0014542499999999998
062ed8cdaa606b403ec37d2da31be19a,live_multiple_713-165-0,live_multiple,0,1519,61,384,1519.0,61.0,384.0,6.188,1,1,0,0,0,1,1.0,0,1519,1519.0,0.0,0,0,1519.0,61.0,384.0,6.188,6.188,0.0012697499999999998
0632b309f1489573a562e70f27141721,multi_turn_long_context_105,multi_turn_long_context,1,63415,3342,4032,15853.75,835.5,1008.0,73.656,4,2,0,0,0,2,1.0,1,19274,19274.0,6424.666666666667,0,0,31707.5,1671.0,2016.0,36.828,18.414,0.03060175
0633dffe0a213af153e149813755bb2e,live_multiple_152-58-6,live_multiple,0,2478,102,960,2478.0,102.0,960.0,15.443,1,1,0,0,0,1,1.0,0,2478,2478.0,0.0,0,0,2478.0,102.0,960.0,15.443,15.443,0.0027435
06457912953d618b611f99c398131944,live_simple_82-43-0,live_simple,0,1083,87,768,1083.0,87.0,768.0,12.278,1,1,0,0,0,1,1.0,0,1083,1083.0,0.0,0,0,1083.0,87.0,768.0,12.278,12.278,0.00198075
