trace_id,test_id,category,success,total_input_tokens,total_output_tokens,total_thinking_tokens,avg_input_tokens_per_step,avg_output_tokens_per_step,avg_thinking_tokens_per_step,total_llm_latency_sec,step_count,turn_count,error_count,runtime_error_count,tool_error_count,tool_call_count,avg_tool_calls_per_turn,redundant_tool_calls,context_growth_total,avg_context_growth_per_turn,avg_context_growth_per_step,self_corrected_runtime,self_corrected_tool,avg_input_tokens_per_turn,avg_output_tokens_per_turn,avg_thinking_tokens_per_turn,avg_llm_latency_per_turn_sec,avg_llm_latency_per_step_sec
b384ec690dc37dcf7aaa44086785989f,multi_turn_base_34,multi_turn_base,0,220022,632,0,27502.75,79.0,0.0,682.7330000000001,8,2,0,0,0,6,3.0,0,1068,1068.0,152.57142857142858,0,0,110011.0,316.0,0.0,341.36650000000003,85.34162500000001
7fc1fc716f62a8c1de640df1d94ec281,multi_turn_base_157,multi_turn_base,1,187464,184,0,31244.0,30.666666666666668,0.0,510.827,6,3,0,0,0,3,1.0,0,650,325.0,130.0,0,0,62488.0,61.333333333333336,0.0,170.27566666666667,85.13783333333333
c3293974c599edf1188258ac85f64ce4,multi_turn_base_47,multi_turn_base,0,162490,150,0,27081.666666666668,25.0,0.0,501.44899999999996,6,3,0,0,0,3,1.0,0,384,192.0,76.8,0,0,54163.333333333336,50.0,0.0,167.14966666666666,83.57483333333333
46e8b4531bfe03f633c32d6f1cec67f9,multi_turn_base_42,multi_turn_base,0,190140,212,0,27162.85714285714,30.285714285714285,0.0,578.98,7,3,0,0,0,4,1.3333333333333333,0,562,281.0,93.66666666666667,0,0,63380.0,70.66666666666667,0.0,192.99333333333334,82.71142857142857
37f503a64a7a4007f1fcd95301ff7062,multi_turn_base_57,multi_turn_base,1,155128,352,0,31025.6,70.4,0.0,438.21299999999997,5,2,0,0,0,4,2.0,1,634,634.0,158.5,0,0,77564.0,176.0,0.0,219.10649999999998,87.64259999999999
8ccce8780201cb6f81e0ab38c98cab39,multi_turn_base_35,multi_turn_base,0,222700,1668,0,27837.5,208.5,0.0,724.8370000000001,8,3,0,0,0,5,1.6666666666666667,0,1776,888.0,253.71428571428572,0,0,74233.33333333333,556.0,0.0,241.61233333333337,90.60462500000001
abff346b544f5d8b845718f3a3a7f0c2,multi_turn_base_49,multi_turn_base,0,274996,500,0,27499.6,50.0,0.0,764.783,10,4,0,0,0,6,1.5,0,1154,384.6666666666667,128.22222222222223,0,0,68749.0,125.0,0.0,191.19575,76.4783
83a0f84a6a9cd89477c54c2394bc0b09,multi_turn_base_45,multi_turn_base,0,108088,104,0,27022.0,26.0,0.0,318.09000000000003,4,2,0,0,0,2,1.0,0,296,296.0,98.66666666666667,0,0,54044.0,52.0,0.0,159.04500000000002,79.52250000000001
a1e923b3201edd3ae34a8d829dea7805,multi_turn_base_81,multi_turn_base,0,603326,946,0,31754.0,49.78947368421053,0.0,874.056,19,4,0,0,0,15,3.75,6,2218,739.3333333333334,123.22222222222223,0,0,150831.5,236.5,0.0,218.514,46.002947368421054
8bebddac89013a2709d0c40cfa0cc58d,multi_turn_base_80,multi_turn_base,0,343906,722,0,31264.18181818182,65.63636363636364,0.0,809.06,11,5,0,0,0,7,1.4,1,1354,338.5,135.4,0,0,68781.2,144.4,0.0,161.81199999999998,73.55090909090909
2edd32b7ea707a97b51e846d3cc5120f,multi_turn_base_31,multi_turn_base,0,192682,620,0,27526.0,88.57142857142857,0.0,604.154,7,2,0,0,0,8,4.0,2,784,784.0,130.66666666666666,0,0,96341.0,310.0,0.0,302.077,86.30771428571428
9981d385b6fb7157b06f981e50d100bd,multi_turn_base_74,multi_turn_base,0,248346,536,0,31043.25,67.0,0.0,675.8580000000001,8,2,0,0,0,6,3.0,1,766,766.0,109.42857142857143,0,0,124173.0,268.0,0.0,337.92900000000003,84.48225000000001
cac79e253e6f55a43572f6ced51567f1,multi_turn_base_36,multi_turn_base,0,136474,390,0,27294.8,78.0,0.0,437.22999999999996,5,3,0,0,0,2,0.6666666666666666,0,656,328.0,164.0,0,0,45491.333333333336,130.0,0.0,145.7433333333333,87.446
14e82bc9c275c909cecea85b7b1e94c4,multi_turn_base_15,multi_turn_base,0,218446,232,0,27305.75,29.0,0.0,647.1179999999999,8,5,0,0,0,5,1.0,2,804,201.0,114.85714285714286,0,0,43689.2,46.4,0.0,129.4236,80.88974999999999
09e89e2e7fa2fdd5134fb400b064b243,multi_turn_base_32,multi_turn_base,0,135938,188,0,27187.6,37.6,0.0,417.22,5,2,0,0,0,4,2.0,0,494,494.0,123.5,0,0,67969.0,94.0,0.0,208.61,83.444
65a923f219d9c121e6234c7acf512be0,multi_turn_base_178,multi_turn_base,0,363554,702,0,27965.69230769231,54.0,0.0,840.101,13,5,0,0,0,8,1.6,1,1784,446.0,148.66666666666666,0,0,72710.8,140.4,0.0,168.0202,64.62315384615384
7486b4d5de3a6dea73ab2c17521ef6a4,multi_turn_base_103,multi_turn_base,0,283866,434,0,21835.846153846152,33.38461538461539,0.0,840.836,13,5,0,0,0,8,1.6,0,1510,377.5,125.83333333333333,0,0,56773.2,86.8,0.0,168.1672,64.6796923076923
1898389a3903671c0166b7588fa9b696,multi_turn_base_172,multi_turn_base,1,242728,612,0,26969.777777777777,68.0,0.0,727.8929999999999,9,4,0,0,0,5,1.25,0,1562,520.6666666666666,195.25,0,0,60682.0,153.0,0.0,181.97324999999998,80.877
c7a09ab45b251fc7d05c3043d35845b3,multi_turn_base_173,multi_turn_base,0,164050,1162,0,27341.666666666668,193.66666666666666,0.0,551.632,6,4,0,0,0,3,0.75,0,1318,439.3333333333333,263.6,0,0,41012.5,290.5,0.0,137.908,91.93866666666666
63854c80a9cbcd6785f88c6e5cff8b1b,multi_turn_base_166,multi_turn_base,0,212070,668,0,26508.75,83.5,0.0,669.759,8,5,0,0,0,3,0.6,0,1124,281.0,160.57142857142858,0,0,42414.0,133.6,0.0,133.9518,83.719875
52ed6f53028537ec13928ea7aefc53fc,multi_turn_base_149,multi_turn_base,1,243130,686,0,22102.727272727272,62.36363636363637,0.0,796.957,11,5,0,0,0,7,1.4,0,1604,401.0,160.4,0,0,48626.0,137.2,0.0,159.3914,72.45063636363636
4f36a690a244c4f554eb3644621c7ad7,multi_turn_base_197,multi_turn_base,0,187420,524,0,26774.285714285714,74.85714285714286,0.0,594.2,7,3,0,0,0,4,1.3333333333333333,0,1110,555.0,185.0,0,0,62473.333333333336,174.66666666666666,0.0,198.0666666666667,84.88571428571429
462bd84cbff7b2e94f0127bcb803ca1e,multi_turn_base_109,multi_turn_base,0,355560,1446,0,27350.76923076923,111.23076923076923,0.0,866.67,13,7,0,0,0,6,0.8571428571428571,0,2200,366.6666666666667,183.33333333333334,0,0,50794.28571428572,206.57142857142858,0.0,123.80999999999999,66.66692307692307
9627ee669185ef2761bfaf7435e95c95,multi_turn_base_183,multi_turn_base,0,351084,758,0,31916.727272727272,68.9090909090909,0.0,799.81,11,6,0,0,0,6,1.0,0,1734,346.8,173.4,0,0,58514.0,126.33333333333333,0.0,133.30166666666665,72.71
f7f0d97229170b414ea25f17465be9a7,multi_turn_base_189,multi_turn_base,1,317710,524,0,31771.0,52.4,0.0,758.712,10,3,0,0,0,7,2.3333333333333335,1,1266,633.0,140.66666666666666,0,0,105903.33333333333,174.66666666666666,0.0,252.904,75.8712
34ad3c69183941b4405a41bdc12f3a73,multi_turn_base_193,multi_turn_base,1,249110,590,0,27678.88888888889,65.55555555555556,0.0,723.6669999999999,9,4,0,0,0,5,1.25,0,1482,494.0,185.25,0,0,62277.5,147.5,0.0,180.91674999999998,80.40744444444444
ee5807753d9749358c7b6310ff2c4a4b,multi_turn_base_199,multi_turn_base,0,212190,676,0,26523.75,84.5,0.0,667.8789999999999,8,5,0,0,0,3,0.6,0,952,238.0,136.0,0,0,42438.0,135.2,0.0,133.5758,83.48487499999999
9962f8622f47b2d4ab429a238c07a9d1,multi_turn_base_129,multi_turn_base,1,250342,368,0,22758.363636363636,33.45454545454545,0.0,793.691,11,4,0,0,0,7,1.75,0,1352,450.6666666666667,135.2,0,0,62585.5,92.0,0.0,198.42275,72.15372727272728
ce02efa70a5cc542f2c0c3906e3261bf,multi_turn_base_188,multi_turn_base,0,418186,1410,0,32168.153846153848,108.46153846153847,0.0,850.857,13,6,0,0,0,7,1.1666666666666667,0,2302,460.4,191.83333333333334,0,0,69697.66666666667,235.0,0.0,141.80949999999999,65.45053846153846
1aa7deac89c90ef051ccbcb7127c8c81,multi_turn_base_88,multi_turn_base,0,186348,428,0,31058.0,71.33333333333333,0.0,503.91200000000003,6,3,0,0,0,5,1.6666666666666667,0,800,400.0,160.0,0,0,62116.0,142.66666666666666,0.0,167.9706666666667,83.98533333333334
33f05e79df8dea15f280dd282cbd6f35,multi_turn_base_125,multi_turn_base,0,204118,696,0,22679.777777777777,77.33333333333333,0.0,727.9810000000001,9,5,0,0,0,4,0.8,0,1310,327.5,163.75,0,0,40823.6,139.2,0.0,145.5962,80.8867777777778
93492aae36720459dc9d7b1c70ebebf0,multi_turn_base_152,multi_turn_base,0,136144,234,0,27228.8,46.8,0.0,409.272,5,3,0,0,0,2,0.6666666666666666,0,580,290.0,145.0,0,0,45381.333333333336,78.0,0.0,136.424,81.8544
e042b6b9a5785f1398d1bdd9b0cd76e0,multi_turn_base_143,multi_turn_base,0,173180,466,0,21647.5,58.25,0.0,655.9079999999999,8,4,0,0,0,4,1.0,0,900,300.0,128.57142857142858,0,0,43295.0,116.5,0.0,163.97699999999998,81.98849999999999
04c68f7af45599a2f61569a3d4c63032,multi_turn_base_198,multi_turn_base,1,159086,460,0,31817.2,92.0,0.0,422.58299999999997,5,1,0,0,0,5,5.0,0,814,814.0,203.5,0,0,159086.0,460.0,0.0,422.58299999999997,84.5166
541b7edb25a0e5bfbb1ec9314e5fefda,multi_turn_base_141,multi_turn_base,1,263296,464,0,21941.333333333332,38.666666666666664,0.0,822.44,12,5,0,0,0,7,1.4,0,1532,383.0,139.27272727272728,0,0,52659.2,92.8,0.0,164.488,68.53666666666668
a3974ece9cd6501221468e08b003c54f,multi_turn_base_154,multi_turn_base,0,322364,1172,0,26863.666666666668,97.66666666666667,0.0,840.5709999999999,12,5,0,0,0,7,1.4,2,1756,439.0,159.63636363636363,0,0,64472.8,234.4,0.0,168.11419999999998,70.04758333333332
b7f54fa19081fda03c071182ca04fadf,multi_turn_base_190,multi_turn_base,1,309396,1388,0,28126.909090909092,126.18181818181819,0.0,816.544,11,5,0,0,0,7,1.4,1,2492,623.0,249.2,0,0,61879.2,277.6,0.0,163.3088,74.23127272727272
8bd23b84a0d2f607a1a4df99cf73fbbb,multi_turn_base_174,multi_turn_base,0,288904,1170,0,32100.444444444445,130.0,0.0,741.2,9,5,0,0,0,4,0.8,0,1820,455.0,227.5,0,0,57780.8,234.0,0.0,148.24,82.35555555555555
6443221bcbccd76a98414d121ef41f44,multi_turn_base_147,multi_turn_base,1,160702,254,0,26783.666666666668,42.333333333333336,0.0,486.92100000000005,6,2,0,0,0,4,2.0,0,744,744.0,148.8,0,0,80351.0,127.0,0.0,243.46050000000002,81.15350000000001
82a7144f854f0dc52e4e2f60e11b421d,multi_turn_base_176,multi_turn_base,0,109452,646,0,27363.0,161.5,0.0,337.11,4,2,0,0,0,3,1.5,0,1058,1058.0,352.6666666666667,0,0,54726.0,323.0,0.0,168.555,84.2775
ea03828b52a3316c3ff26fe0f318ed6a,multi_turn_base_184,multi_turn_base,1,350626,560,0,26971.23076923077,43.07692307692308,0.0,836.959,13,6,0,0,0,7,1.1666666666666667,0,1662,332.4,138.5,0,0,58437.666666666664,93.33333333333333,0.0,139.49316666666667,64.38146153846154
b50ece7b0f88c5bceb0c7df55ed323b8,multi_turn_base_164,multi_turn_base,1,202096,560,0,20209.6,56.0,0.0,757.807,10,4,0,0,0,7,1.75,1,1542,514.0,171.33333333333334,0,0,50524.0,140.0,0.0,189.45175,75.7807
ec17891f204f00fa5dedf40456c9da3a,multi_turn_base_192,multi_turn_base,1,202294,914,0,20229.4,91.4,0.0,774.053,10,5,0,0,0,6,1.2,1,1756,439.0,195.11111111111111,0,0,40458.8,182.8,0.0,154.8106,77.4053
b6c9b7fcb212f5406fb0df7ba6618723,multi_turn_base_180,multi_turn_base,0,422634,1746,0,28175.6,116.4,0.0,871.22,15,6,0,0,0,9,1.5,0,2718,543.6,194.14285714285714,0,0,70439.0,291.0,0.0,145.20333333333335,58.08133333333333
af9f33b55ec9b628b1c44919529a29b4,multi_turn_base_46,multi_turn_base,0,21852,228,0,21852.0,228.0,0.0,64.136,1,1,0,0,0,0,0.0,0,21852,21852.0,0.0,0,0,21852.0,228.0,0.0,64.136,64.136
63babe7710d531b0f0cb22e2f608a312,multi_turn_base_119,multi_turn_base,1,203854,512,0,22650.444444444445,56.888888888888886,0.0,708.8279999999999,9,4,0,0,0,5,1.25,0,1092,364.0,136.5,0,0,50963.5,128.0,0.0,177.20699999999997,78.75866666666666
64b4a1155140433baa5f83c7cb77461c,multi_turn_base_107,multi_turn_base,1,169600,642,0,15418.181818181818,58.36363636363637,0.0,796.691,11,5,0,0,0,6,1.2,0,1424,356.0,142.4,0,0,33920.0,128.4,0.0,159.3382,72.42645454545455
681e77b25f1b617f09a9446d6937ed50,multi_turn_base_138,multi_turn_base,1,267354,964,0,22279.5,80.33333333333333,0.0,825.025,12,5,0,0,0,7,1.4,0,1932,483.0,175.63636363636363,0,0,53470.8,192.8,0.0,165.005,68.75208333333333
b781136dfa74642546f42c559aea6f27,multi_turn_base_162,multi_turn_base,0,362352,1470,0,27873.23076923077,113.07692307692308,0.0,856.1300000000001,13,6,0,0,0,8,1.3333333333333333,2,2506,501.2,208.83333333333334,0,0,60392.0,245.0,0.0,142.68833333333336,65.85615384615386
a1720e313a4f18a448e694456de84b6a,multi_turn_base_195,multi_turn_base,0,283582,376,0,31509.11111111111,41.77777777777778,0.0,704.721,9,4,0,0,0,5,1.25,0,868,289.3333333333333,108.5,0,0,70895.5,94.0,0.0,176.18025,78.30233333333334
9db5160108afc08f72104650d2de3df2,multi_turn_base_97,multi_turn_base,0,424744,756,0,26546.5,47.25,0.0,866.513,16,6,0,0,0,10,1.6666666666666667,1,1844,368.8,122.93333333333334,0,0,70790.66666666667,126.0,0.0,144.41883333333334,54.1570625
301fd1d07179fbf80376b94fab34b11a,multi_turn_base_140,multi_turn_base,0,179820,168,0,22477.5,21.0,0.0,635.402,8,4,0,0,0,4,1.0,0,794,264.6666666666667,113.42857142857143,0,0,44955.0,42.0,0.0,158.8505,79.42525
f0461c89f60d39080b0860126340b81e,multi_turn_base_185,multi_turn_base,0,187738,1014,0,26819.714285714286,144.85714285714286,0.0,610.1379999999999,7,3,0,0,0,4,1.3333333333333333,0,1646,823.0,274.3333333333333,0,0,62579.333333333336,338.0,0.0,203.3793333333333,87.16257142857141
894b2a47dacecbfadea42c2ab99424ab,multi_turn_base_175,multi_turn_base,1,254176,468,0,31772.0,58.5,0.0,645.5550000000001,8,2,0,0,0,6,3.0,0,1186,1186.0,169.42857142857142,0,0,127088.0,234.0,0.0,322.77750000000003,80.69437500000001
0c3a4d52cd6d65eaa1bd4f6ffc87943b,multi_turn_base_110,multi_turn_base,0,345204,440,0,23013.6,29.333333333333332,0.0,856.6370000000001,15,6,0,0,0,9,1.5,0,1914,382.8,136.71428571428572,0,0,57534.0,73.33333333333333,0.0,142.77283333333335,57.10913333333334
c07bc48b56b9ecb305ece27f508d8ec0,multi_turn_base_187,multi_turn_base,0,140782,1854,0,28156.4,370.8,0.0,502.421,5,4,0,0,0,1,0.25,0,1876,625.3333333333334,469.0,0,0,35195.5,463.5,0.0,125.60525,100.4842
cf91cd5926f9278c9d82809c7bb6bfb8,multi_turn_base_156,multi_turn_base,0,361938,670,0,27841.384615384617,51.53846153846154,0.0,839.0599999999998,13,5,0,0,0,8,1.6,0,1706,426.5,142.16666666666666,0,0,72387.6,134.0,0.0,167.81199999999995,64.54307692307691
922ac9f7be59109ebd732e75a44a8a36,multi_turn_base_194,multi_turn_base,0,163544,1714,0,20443.0,214.25,0.0,708.799,8,6,0,0,0,2,0.3333333333333333,0,2060,412.0,294.2857142857143,0,0,27257.333333333332,285.6666666666667,0.0,118.13316666666667,88.599875
d17d5f6943145094e3654b6f0c5f0991,multi_turn_base_102,multi_turn_base,0,249982,340,0,22725.636363636364,30.90909090909091,0.0,789.4639999999999,11,5,0,0,0,6,1.2,0,1290,322.5,129.0,0,0,49996.4,68.0,0.0,157.8928,71.76945454545454
3ad59a192b7ff8613c646d67696ee493,multi_turn_base_168,multi_turn_base,0,268458,960,0,26845.8,96.0,0.0,767.4859999999999,10,5,0,0,0,5,1.0,0,1908,477.0,212.0,0,0,53691.6,192.0,0.0,153.49719999999996,76.74859999999998
acf87961c5ba8d89368bb64443b4510b,multi_turn_base_139,multi_turn_base,1,132290,100,0,26458.0,20.0,0.0,387.433,5,2,0,0,0,3,1.5,0,346,346.0,86.5,0,0,66145.0,50.0,0.0,193.7165,77.4866
92a85cdb60009091beb75159cec02b86,multi_turn_base_181,multi_turn_base,0,277518,954,0,27751.8,95.4,0.0,764.387,10,5,0,0,0,6,1.2,0,1714,428.5,190.44444444444446,0,0,55503.6,190.8,0.0,152.8774,76.4387
143734f8abc9b432c04e26c4a00d34e0,multi_turn_base_135,multi_turn_base,1,151836,288,0,15183.6,28.8,0.0,750.769,10,4,0,0,0,7,1.75,0,1066,355.3333333333333,118.44444444444444,0,0,37959.0,72.0,0.0,187.69225,75.0769
1fcd29f4ccf70a7e7302aacad3d2de76,multi_turn_base_169,multi_turn_base,1,187350,1032,0,26764.285714285714,147.42857142857142,0.0,602.496,7,2,0,0,0,5,2.5,1,1508,1508.0,251.33333333333334,0,0,93675.0,516.0,0.0,301.248,86.07085714285714
7293bd95a218375d2969a5ab0d1b36a7,multi_turn_base_177,multi_turn_base,0,108378,232,0,27094.5,58.0,0.0,303.44800000000004,4,2,0,0,0,2,1.0,0,432,432.0,144.0,0,0,54189.0,116.0,0.0,151.72400000000002,75.86200000000001
10833588746095748f136babbc475a58,multi_turn_base_196,multi_turn_base,0,360444,650,0,27726.46153846154,50.0,0.0,837.7549999999999,13,5,0,0,0,8,1.6,1,1668,417.0,139.0,0,0,72088.8,130.0,0.0,167.551,64.4426923076923
a7ebdda42d3828c9d9e17d87d2727165,multi_turn_base_167,multi_turn_base,1,262930,744,0,20225.384615384617,57.23076923076923,0.0,840.336,13,5,0,0,0,8,1.6,1,1524,381.0,127.0,0,0,52586.0,148.8,0.0,168.0672,64.64123076923077
26da7da037a7351fb32f2194240da304,multi_turn_base_182,multi_turn_base,1,78852,182,0,19713.0,45.5,0.0,295.605,4,2,0,0,0,2,1.0,0,424,424.0,141.33333333333334,0,0,39426.0,91.0,0.0,147.8025,73.90125
3e4f1930ae76e14dd0af8d987ef8093b,multi_turn_base_79,multi_turn_base,0,216228,1424,0,19657.090909090908,129.45454545454547,0.0,809.0820000000001,11,3,0,0,0,8,2.6666666666666665,4,1098,549.0,109.8,0,0,72076.0,474.6666666666667,0.0,269.694,73.5529090909091
131d7ec03da6d62ec4acc0d5b1968004,multi_turn_base_108,multi_turn_base,0,173370,300,0,21671.25,37.5,0.0,637.702,8,5,0,0,0,3,0.6,0,878,219.5,125.42857142857143,0,0,34674.0,60.0,0.0,127.5404,79.71275
7f6a1e541ebf7d3fcd6d46cf67e2dafb,multi_turn_base_159,multi_turn_base,0,99546,694,0,19909.2,138.8,0.0,414.89300000000003,5,3,0,0,0,2,0.6666666666666666,0,916,458.0,229.0,0,0,33182.0,231.33333333333334,0.0,138.2976666666667,82.9786
73028df623d57ba8b7ada567105d67d6,multi_turn_base_90,multi_turn_base,0,379378,1178,0,31614.833333333332,98.16666666666667,0.0,826.3690000000001,12,4,0,0,0,9,2.25,1,1828,609.3333333333334,166.1818181818182,0,0,94844.5,294.5,0.0,206.59225000000004,68.86408333333334
394f9526fe5fcf32095e390d7cc27fef,multi_turn_base_186,multi_turn_base,1,452990,1524,0,32356.428571428572,108.85714285714286,0.0,862.2520000000001,14,6,0,0,0,8,1.3333333333333333,0,2600,520.0,200.0,0,0,75498.33333333333,254.0,0.0,143.7086666666667,61.58942857142858
9c8e5ab66916252c308854732c2e4931,multi_turn_base_106,multi_turn_base,0,180956,324,0,22619.5,40.5,0.0,638.2099999999999,8,4,0,0,0,4,1.0,0,1014,338.0,144.85714285714286,0,0,45239.0,81.0,0.0,159.55249999999998,79.77624999999999
b656ab59729c4353c5775a5b928a946b,multi_turn_base_127,multi_turn_base,1,152080,458,0,15208.0,45.8,0.0,755.1320000000001,10,4,0,0,0,6,1.5,0,1100,366.6666666666667,122.22222222222223,0,0,38020.0,114.5,0.0,188.78300000000002,75.51320000000001
2f8277019d5fa698762712f861442227,multi_turn_base_115,multi_turn_base,1,136238,214,0,15137.555555555555,23.77777777777778,0.0,692.598,9,3,0,0,0,6,2.0,0,868,434.0,108.5,0,0,45412.666666666664,71.33333333333333,0.0,230.86599999999999,76.95533333333333
98c8666514bc2b2bfff60945197d84b1,multi_turn_base_95,multi_turn_base,0,318100,936,0,26508.333333333332,78.0,0.0,832.1460000000001,12,5,0,0,0,9,1.8,1,1710,427.5,155.45454545454547,0,0,63620.0,187.2,0.0,166.4292,69.3455
ac186db2930fe0a54f2bf4ee1877b217,multi_turn_base_170,multi_turn_base,0,286844,764,0,31871.555555555555,84.88888888888889,0.0,711.6279999999999,9,6,0,0,0,3,0.5,0,1470,294.0,183.75,0,0,47807.333333333336,127.33333333333333,0.0,118.60466666666666,79.06977777777777
032114dfbf96a4b9dfd85b76138dfc25,multi_turn_base_137,multi_turn_base,1,217068,258,0,21706.8,25.8,0.0,745.9290000000001,10,4,0,0,0,6,1.5,0,1036,345.3333333333333,115.11111111111111,0,0,54267.0,64.5,0.0,186.48225000000002,74.59290000000001
50d340dbf4ad2b5f86986877c4617f81,multi_turn_base_158,multi_turn_base,0,119824,616,0,19970.666666666668,102.66666666666667,0.0,492.96,6,3,0,0,0,3,1.0,0,1010,505.0,202.0,0,0,39941.333333333336,205.33333333333334,0.0,164.32,82.16
a724331360bac866cd02ed48b785fcf9,multi_turn_base_116,multi_turn_base,1,200762,764,0,15443.23076923077,58.76923076923077,0.0,840.0799999999999,13,6,0,0,0,7,1.1666666666666667,0,1622,324.4,135.16666666666666,0,0,33460.333333333336,127.33333333333333,0.0,140.01333333333332,64.62153846153845
14e1eeea896d4137cf245b6bdae2e06b,multi_turn_base_133,multi_turn_base,0,111098,92,0,22219.6,18.4,0.0,378.36899999999997,5,2,0,0,0,3,1.5,0,370,370.0,92.5,0,0,55549.0,46.0,0.0,189.18449999999999,75.6738
3d77f580f9008a64484530c896b06bac,multi_turn_base_114,multi_turn_base,1,239652,496,0,21786.545454545456,45.09090909090909,0.0,792.533,11,5,0,0,0,6,1.2,0,1142,285.5,114.2,0,0,47930.4,99.2,0.0,158.5066,72.04845454545455
5c461bb0b75d2112014dfd3ebc342a11,multi_turn_base_165,multi_turn_base,0,330622,612,0,27551.833333333332,51.0,0.0,820.724,12,5,0,0,0,7,1.4,1,1576,394.0,143.27272727272728,0,0,66124.4,122.4,0.0,164.1448,68.39366666666668
fb897f6906a964333783f610fbad6ee7,multi_turn_base_132,multi_turn_base,0,45006,326,0,15002.0,108.66666666666667,0.0,215.993,3,2,0,0,0,2,1.0,0,562,562.0,281.0,0,0,22503.0,163.0,0.0,107.9965,71.99766666666666
633cea9b72b2c4d11238b21008e8c8a4,multi_turn_base_48,multi_turn_base,0,231732,272,0,23173.2,27.2,0.0,744.22,10,3,0,0,0,7,2.3333333333333335,2,854,427.0,94.88888888888889,0,0,77244.0,90.66666666666667,0.0,248.07333333333335,74.422
e2fe223e687c4ac8a079d35f6ab6518a,multi_turn_base_148,multi_turn_base,0,157382,224,0,22483.14285714286,32.0,0.0,555.265,7,5,0,0,0,2,0.4,0,878,219.5,146.33333333333334,0,0,31476.4,44.8,0.0,111.053,79.32357142857143
bc68b3d8e83fb39d1a6c608557bf54f3,multi_turn_base_75,multi_turn_base,0,282594,314,0,31399.333333333332,34.888888888888886,0.0,699.6040000000002,9,4,0,0,0,6,1.5,0,1208,402.6666666666667,151.0,0,0,70648.5,78.5,0.0,174.90100000000004,77.73377777777779
